image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000122,CT,Post-contrast axial plane CT-PNS image showing heterogeneous intense enhancement.,"Based on the context of similar medical images:
- CT—mesenteric whirling (arrow).
- CT abdomen showing liver on left hypochondrium (solid arrow), and spleen on right hypochondrium (empty arrow).
- CT ears without contrast showed gross soft tissue edema about the pinna of the right ear and within subcutaneous fat at the base.
- CT scan of the abdomen with IV contrast (coronal view). Arrowhead demonstrates the cavernous transformation of the portal vein and thrombus within the portal vein.
- Coronal section CT urography of case 2. The bladder was filled with a contrast agent. The wall of the bladder was thickened. The CT scan demonstrated the presence of a thrombus within the bladder.","1. CT—mesenteric whirling (arrow).
2. CT abdomen showing liver on left hypochondrium (solid arrow), and spleen on right hypochondrium (empty arrow).
3. CT ears without contrast showed gross soft tissue edema about the pinna of the right ear and within subcutaneous fat at the base.
4. CT scan of the abdomen with IV contrast (coronal view). Arrowhead demonstrates the cavernous transformation of the portal vein and thrombus within the portal vein.
5. Coronal section CT urography of case 2. The bladder was filled with a contrast agent. The wall of the bladder was thickened. The CT scan demonstrated free fluid and thick-wall cysts in the pelvic cavity behind the uterus.",0.0152,0.0034,0.0021,0.0016,0.0676,0.2534
ROCOv2_2023_test_000123,XR,Radiograph of the left hip after surgery.,"Based on the context of similar medical images:
- Panoramic radiograph with mandibular lesion
- Post-operative radiograph – bilateral deformity correction by multiple metatarsal osteotomies.
-  The typical chest X-ray finding of a patient with coronavirus disease 2019 infection showing bilateral infiltration.
- Chest X-ray showed left-sided pneumothorax (yellow arrows) and ICT in situ (red arrow).
- Chest X-ray of patient 1 showing features of ARDS, subcutaneous emphysema and resolving pneumomediastinum.
Describe the current image in clinical terms:","1. Panoramic radiograph with mandibular lesion
2. Post-operative radiograph – bilateral deformity correction by multiple metatarsal osteotomies.
3.  The typical chest X-ray finding of a patient with coronavirus disease 2019 infection showing bilateral infiltration.
4. Chest X-ray showed left-sided pneumothorax (yellow arrows) and ICT in situ (red arrow).
5. Chest X-ray of patient 1 showing features of ARDS, subcutaneous emphysema and resolving pneumomediastinum.",0.0449,0.0071,0.0039,0.0029,0.1242,0.4321
ROCOv2_2023_test_000124,CT,Axial image of contrast‐enhanced computed tomography (CECT) of lower abdomen shows a mixed solid and cystic mass with scattered areas of fatty components and calcifications suggestive of an ovarian teratoma,"Based on the context of similar medical images:
- Axial chest CT scan showing bilateral hilar adenopathy (asterisks).
- Initial CT scan performed on admission.
- Computed tomography image from Case 2 depicting free intraperitoneal air (arrow).
- Cervical contrast CT at initial examination (sagittal)The arrow points to the high-density area, which was considered a hematoma.
- Reconstructed micro-computed tomography image for measuring the distance between the incisive canal and the apex of the mesial root of the first molar (red arrow).
Describe the current image in clinical terms:","1. Axial chest CT scan showing bilateral hilar adenopathy (asterisks).
2. Initial CT scan performed on admission.
3. Computed tomography image from Case 2 depicting free intraperitoneal air (arrow).
4. Cervical contrast CT at initial examination (sagittal)The arrow points to the high-density area, which was considered a hematoma.
5. Reconstructed micro-computed tomography image for measuring the distance between the incisive canal and the apex of the mesial root of the first molar (red arrow).",0.1038,0.0314,0.0098,0.0055,0.1650,0.2945
ROCOv2_2023_test_000125,MRI,Sagittal T1-weighted MRI without contrast. Rhabdomyosarcoma (RMS) is delineated by arrows in imaging.,"Based on the context of similar medical images:
- MRI pelvis showing a normal-sized uterus and an elongated cervix denoted by red and green lines, respectively.
- Magnetic resonance imaging with contrast revealed filling defect of the superior sagittal sinus (white arrow) that confirm the diagnosis of cerebral venous sinus thrombosis. A, anterior; P, posterior; H, head; F, foot.
- Pre-treatment T1 fat-suppressed post-gadolinium MRI sagittal view showing signal enhancement of the L3/L4 vertebral bodies (red arrowheads).MRI: magnetic resonance imaging
- MRI showing a non-uniform enhancement of 6.4 x 8-mm in the L3/L4 vertebral bodies (red arrowheads). MRI: magnetic resonance imaging","1. MRI pelvis showing a normal-sized uterus and an elongated cervix denoted by red and green lines, respectively.
2. Magnetic resonance imaging with contrast revealed filling defect of the superior sagittal sinus (white arrow) that confirm the diagnosis of cerebral venous sinus thrombosis. A, anterior; P, posterior; H, head; F, foot.
3. Pre-treatment T1 fat-suppressed post-gadolinium MRI sagittal view showing signal enhancement of the L3/L4 vertebral bodies (red arrowheads).MRI: magnetic resonance imaging
4. MRI showing a non-uniform enhancement of 6.4 x 8-cm mass in the left lobe of the liver (blue arrow)MRI: magnetic resonance imaging
5. MRCP: disruption of the pancreatic duct in the tail of the pancreas with 3 × 2cm necrotic collection, which, in turn, was communicating with the right pleural cavity.MRCP: magnetic resonance cholangiopancreatography",0.0813,0.0082,0.0038,0.0026,0.1993,0.2993
ROCOv2_2023_test_000126,XR,"Chest X-ray PA view: moderate right pleural effusion, minimal left pleural effusion.PA, posteroanterior","Based on the context of similar medical images:
- Preoperative lateral ceph radiograph case 2.
- Routine X-Ray taken in January 2019 by the primary dentist. Tooth 36 and 46 without any apical osteolysis before the intensive of bruxism started. Both teeth have no signs of caries and no fillings are visible
- Right lateral thoracic radiograph from a cat with NCM showing a more diffuse form of PE but still with the heaviest infiltrates between the heart and diaphragm
- Infection with human immunodeficiency virus (HIV) is the strongest known risk factor for active tuberculosis (TB), and the risk of developing active TB in people living with HIV has been estimated to be as high as 50%","1. Preoperative lateral ceph radiograph case 2.
2. Routine X-Ray taken in January 2019 by the primary dentist. Tooth 36 and 46 without any apical osteolysis before the intensive of bruxism started. Both teeth have no signs of caries and no fillings are visible
3. Right lateral thoracic radiograph from a cat with NCM showing a more diffuse form of PE but still with the heaviest infiltrates between the heart and diaphragm
4. Infection with human immunodeficiency virus (HIV) is the strongest known risk factor for active tuberculosis (TB), and the risk of developing active TB in people living with HIV (PLWH) is 15–22 times higher than in people without HIV [1]. Active TB may develop at any stage of HIV infection, but the risk correlates negatively with CD4+ cells count. TB is the leading cause of morbidity, hospitalisations, and mortality in PLWH [1]. There were 214,000 deaths due to TB among HIV-positive people in 2020 worldwide, which accounted for 31.5% of all HIV-related deaths [1,2]. Therefore, it is recommended to screen for TB in HIV-positive patients, and for HIV infection in newly diagnosed TB patients [3,4,5]. Around 16% of all PLWH do not know that they are infected with HIV [1], and about 25% of incident HIV patients present to care with advanced disease [3]. Immunosuppression caused by HIV infection affects clinical and radiologic presentation of TB. Atypical TB presentation is often observed in the late stages of HIV infection [6,7,8,9]. Such atypical TB presentation in a person with HIV infection not yet diagnosed, may be challenging, as described below. A 42-year-old woman of Indian origin was referred to a respiratory medicine department after her chest X-ray (Figure 1) revealed nodular opacifications in the lungs and bilateral pleural effusion (arrows). The patient had a 4-month history of unspecific chest and feet pains, mild dry cough, fatigue, reduced appetite, and body weight loss of 6 kg. She denied dyspnoea, sputum expectoration, haemoptysis, night sweats, or fever. On admission to the hospital, she was in good condition, her vital signs were normal, BMI was 19.2. There was no palpable peripheral lymphadenopathy or oedema; the vesicular breathing sound was reduced bibasiliary on chest auscultation. Blood tests showed elevated CRP—109.4 (N:<5) mg/L and ERS—120 (N: < 12), normal procalcitonin, normal leukocyte and neutrophil counts, decreased lymphocyte count—0.84 × 103 (N:1.18 × 103–3.74 × 103) cells/mm3.
5. Chest X-ray of the congenital diaphragmatic hernia (arrow)",0.0312,0.0050,0.0027,0.0020,0.0735,0.3674
ROCOv2_2023_test_000127,CT,CT chest without contrast axial view showing moderate right pleural effusion (red arrow).,"Based on the context of similar medical images:
-  Computed tomography showing mural thickening at the hepatic flexure (blue arrow) and splenic flexure (yellow arrow).
- CT Abdomen showing venous thrombus and ischaemic bowels.
- Contrast-enhanced abdominal computed tomography showing a hypodense region in the central right kidney (white arrow).
- CT scan performed on February of 2021 and showed a questionable circumferential wall thickening (arrow) of a distal small bowel loop in the right side of the abdomen which needs further assessment
- CT showing extraluminal gas around lesser curvature of stomach suspicious for perforated stomach.
Describe the patient's medical history, physical examination, and laboratory findings","1.  Computed tomography showing mural thickening at the hepatic flexure (blue arrow) and splenic flexure (yellow arrow).
2. CT Abdomen showing venous thrombus and ischaemic bowels.
3. Contrast-enhanced abdominal computed tomography showing a hypodense region in the central right kidney (white arrow).
4. CT scan performed on February of 2021 and showed a questionable circumferential wall thickening (arrow) of a distal small bowel loop in the right side of the abdomen which needs further assessment
5. CT showing extraluminal gas around lesser curvature of stomach suspicious for perforated stomach.",0.0569,0.0305,0.0198,0.0090,0.1796,0.3188
ROCOv2_2023_test_000128,XR,Chest radiograph of the second right-sided pneumothorax more extensive involving the right upper lobe (black arrow).,"Based on the context of similar medical images:
- Chest X-ray showing bilateral pleural effusions with right worse than left (arrow).
- Abdominal X-ray (red arrowheads) demonstrate dilated bowel loops (likely small bowel) with multiple fluid level noted suggesting small bowel obstruction
- X-ray image of aseptic loosening of the distal stem of the humeral intercalary endoprosthesis. Resection of the metastasis revealed it was a uterine sarcoma solitary metastatic lesion of the left humerus. After 23 months, there was aseptic loosening. Due to the patient’s poor general condition (pulmonary and multiple skeletal metastases) and the fact that the metastasis was in the left humerus, resection was not possible.","1. Chest X-ray showing bilateral pleural effusions with right worse than left (arrow).
2. Abdominal X-ray (red arrowheads) demonstrate dilated bowel loops (likely small bowel) with multiple fluid level noted suggesting small bowel obstruction
3. X-ray image of aseptic loosening of the distal stem of the humeral intercalary endoprosthesis. Resection of the metastasis revealed it was a uterine sarcoma solitary metastatic lesion of the left humerus. After 23 months, there was aseptic loosening. Due to the patient’s poor general condition (pulmonary and multiple skeletal metastases) and acceptable functional result (a Musculoskeletal Tumor Society score of 21), revision was not indicated. This image is from patient 7 in Table 1.
4. AP X-ray of the pelvis showing sclerosis of the sacroiliac joint margins with widening of the sacroiliac joint space (downward blue arrow).AP - Anteroposterior
5. X-ray of thoracic vertebrae revealing Th3–5 compression fractures (yellow arrows)",0.0714,0.0414,0.0240,0.0103,0.1684,0.4114
ROCOv2_2023_test_000129,XR,"Last chest radiograph performed, showing almost complete resolution of the second pneumothorax after second blood patch.","Based on the context of similar medical images:
- Another example of radiograph categorized as a major discrepancy. A kidney, ureter, and bladder (KUB) radiograph was performed on a 60-year-old man who presented with an acute abdomen. There is an opacity at the course of the right mid ureter with provisional right mid ureteric calculus (black arrow), which the trainee missed.
- X-ray film, anteroposterior plane. The left artificial hip had a severe proximal femoral defect.
- Chest x-ray (CXR) showed diffuse patchy lung infiltrates, concerning possible venous congestion or pulmonary edema with enlargement of the cardio-pulmonary veins.","1. Another example of radiograph categorized as a major discrepancy. A kidney, ureter, and bladder (KUB) radiograph was performed on a 60-year-old man who presented with an acute abdomen. There is an opacity at the course of the right mid ureter with provisional right mid ureteric calculus (black arrow), which the trainee missed.
2. X-ray film, anteroposterior plane. The left artificial hip had a severe proximal femoral defect.
3. Chest x-ray (CXR) showed diffuse patchy lung infiltrates, concerning possible venous congestion or pulmonary edema with enlargement of the cardio-mediastinal silhouette and double density knob sign
4. Plain radiograph demonstrating a well-defined oval-shaped opacity in the apical zone of the left lung (arrow).
5. Admission chest X-ray.",0.0603,0.0229,0.0077,0.0045,0.1914,0.3516
ROCOv2_2023_test_000130,CT,"Micro-CT slice through a pheasant carcass.This shows a whole shotgun pellet, a small metal fragment and a probable bone fragment. Note the obvious blooming artefact effect around the shotgun pellet.","Based on the context of similar medical images:
- Retrograde Ct cystogram showing persistent contrast leak from the left lateral aspect after surgical repair.
- Axial view of the maximum thickness of the left gluteus minimus and medius muscles on CT. The right side is about three times thicker than the left side with respect to the gluteus minimus (*) and the gluteus medius (#).
- A 22‐year‐old woman with abdominal pain. Axial multiple detector spiral computed tomography (MDCT) venous phase shows pancreatic tissue (arrow) extending in an anterolateral direction towards the duodenum (curved arrow)
-  Symmetrical edema in the left gluteus minimus and medius muscles.","1. Retrograde Ct cystogram showing persistent contrast leak from the left lateral aspect after surgical repair.
2. Axial view of the maximum thickness of the left gluteus minimus and medius muscles on CT. The right side is about three times thicker than the left side with respect to the gluteus minimus (*) and the gluteus medius (#).
3. A 22‐year‐old woman with abdominal pain. Axial multiple detector spiral computed tomography (MDCT) venous phase shows pancreatic tissue (arrow) extending in an anterolateral direction towards the duodenum (curved arrow)
4.  Symmetrical edema in bilateral hippocampi (red circles) in an otherwise unremarkable CT head (axial view) without contrast.
5. 3.6 cm spiculated mass in the left upper lobe shown on CT scan of the lung (white arrow)",0.0579,0.0069,0.0034,0.0024,0.0957,0.2426
ROCOv2_2023_test_000131,US,"Ultrasound of the left axillary area showed a solid mass with two small cystic degenerations, which were highly suspected to be a few liquefied abnormal structures in the lymph nodes.","Based on the context of similar medical images:
- Ultrasound of left kidney showing diffuse increased echogenicity of renal parenchyma consistent with chronic renal disease.
- The lead bullet identified with ultrasound.
- Endoscopic ultrasound showing fistulous tract to the stomach.
- Renal ultrasound demonstrating increased echogenicity, suggestive of medical renal disease
- Endoscopic ultrasound of the common bile duct stricture.
Describe the current image in clinical terms:","1. Ultrasound of left kidney showing diffuse increased echogenicity of renal parenchyma consistent with chronic renal disease.
2. The lead bullet identified with ultrasound.
3. Endoscopic ultrasound showing fistulous tract to the stomach.
4. Renal ultrasound demonstrating increased echogenicity, suggestive of medical renal disease
5. Endoscopic ultrasound of the common bile duct stricture.",0.1333,0.0600,0.0367,0.0162,0.2200,0.3256
ROCOv2_2023_test_000132,CT,"A mediastinal window with 16-slice spiral CT showed that the left axilla had a slightly circular and low-density shadow, with a cross-sectional area of approximately 33 mm × 47 mm and a CT value of approximately 33 HU. The mass was closely related to the chest wall, with a slender pedicle faintly visible.","Based on the context of similar medical images:
- CT scan showing T6 osteolytic lesion (red arrow), calcified fibroid on the uterus (yellow arrow), and intrauterine device in place (blue arrow).
- Axial CT scan of the left hip and femoral acetabular joint.
- An abdominal CT scan revealed a 2 cm mass with mild contrast effect in the pancreatic body. There was a little tendency to invade the surrounding area, which was different from typical pancreatic ductal carcinoma.
- A computed tomography scan showed a left kidney mass (arrow) with features suggestive of primary renal cell carcinoma
- CT revealed a high-density soft tissue mass in the subcutaneous fat layer of the left thigh","1. CT scan showing T6 osteolytic lesion (red arrow), calcified fibroid on the uterus (yellow arrow), and intrauterine device in place (blue arrow).
2. Axial CT scan of the left hip and femoral acetabular joint.
3. An abdominal CT scan revealed a 2 cm mass with mild contrast effect in the pancreatic body. There was a little tendency to invade the surrounding area, which was different from typical pancreatic ductal carcinoma.
4. A computed tomography scan showed a left kidney mass (arrow) with features suggestive of primary renal cell carcinoma
5. CT revealed a high-density soft tissue mass in the subcutaneous tissue of the right buttock. CT, computed tomography.",0.1985,0.0391,0.0106,0.0055,0.2096,0.2989
ROCOv2_2023_test_000133,UNKNOWN,Hypodense lesion of 18x16 mm in segment 8 of liver as primary hepatic lymphoma (contrast in arterial phase).,"Based on the context of similar medical images:
- Orthopantomogram showing the mandibular radiolucent area.
- CECT scan in the coronal view showing diffusely enlarged lacrimal glands with homogenous enhancement
- A 39-year-old patient. Coronal T2-weighted HASTE sequence showing retroplacental areas of low-intensity signal halo loss (arrows), together with myometrial thinning.
- Measurements of the radiographic image. The upper and lower dashed lines indicate the local lordotic angle (LLA).
- Increased size lymph nodes of reactive appearance in mesenteral location.
Describe the current image in clinical terms:","1. Orthopantomogram showing the mandibular radiolucent area.
2. CECT scan in the coronal view showing diffusely enlarged lacrimal glands with homogenous enhancement
3. A 39-year-old patient. Coronal T2-weighted HASTE sequence showing retroplacental areas of low-intensity signal halo loss (arrows), together with myometrial thinning.
4. Measurements of the radiographic image. The upper and lower dashed lines indicate the local lordotic angle (LLA).
5. Increased size lymph nodes of reactive appearance in mesenteral location.",0.0700,0.0266,0.0090,0.0052,0.1384,0.2014
ROCOv2_2023_test_000134,UNKNOWN,Hypodense lesion of 18x16 mm in segment 8 of liver as primary hepatic lymphoma (contrast in venous phase).,"Based on the context of similar medical images:
- Ultrasonographic image of the lumbar vertebra of a dog in the transverse midline plane: 1—iliocostalis and longissimus muscles; 2—spinalis and semispinalis muscle; 3—multifidus muscle; SP—spinal process; AP—articular process; VL—vertebral lamina; TP—transverse process; F—floor of the vertebral canal.
- Complete agenesis of the corpus callosum on sagittal T2 weighted 3D images.
- Ventriculomegaly of the left lateral ventricle.
- Large right pleural effusion with multiple pleural effusions.","1. Ultrasonographic image of the lumbar vertebra of a dog in the transverse midline plane: 1—iliocostalis and longissimus muscles; 2—spinalis and semispinalis muscle; 3—multifidus muscle; SP—spinal process; AP—articular process; VL—vertebral lamina; TP—transverse process; F—floor of the vertebral canal.
2. Complete agenesis of the corpus callosum on sagittal T2 weighted 3D images.
3. Ventriculomegaly of the left lateral ventricle.
4. Large right pleural effusion with multiple air-fluid levels (red arrow) and subcutaneous emphysema (red circle) involving the anterior right chest wall.  
5. Post removal of foreign body fluoroscopic image of the abdomen; note the absence of radiopaque foreign body",0.0455,0.0072,0.0039,0.0029,0.0722,0.2209
ROCOv2_2023_test_000135,CT,Abdominal CT showing a cystic lesion with some calcification in the right iliac fossa (arrow).,"Based on the context of similar medical images:
- CT scan of the chest.CT scan of the chest showing scattered reticular, ground-glass, atelectatic and fibrotic changes again seen in both lungs. These are slightly worsened compared to Figure 1 especially in the right upper lobe where there is a groundglass patchy infiltrate of 5 cm in size with associated new cavity of 2 cm in the right middle lobe (blue arrow). 
- CT of the chest/abdomen showing severe splenomegaly
- CT head sagittal view plain revealed multiple white matter hypodensities concerning septic emboli (Red arrows).
- CT scan image showing the extension of the dissection to the iliac crest (green arrow)","1. CT scan of the chest.CT scan of the chest showing scattered reticular, ground-glass, atelectatic and fibrotic changes again seen in both lungs. These are slightly worsened compared to Figure 1 especially in the right upper lobe where there is a groundglass patchy infiltrate of 5 cm in size with associated new cavity of 2 cm in the right middle lobe (blue arrow). 
2. CT of the chest/abdomen showing severe splenomegaly
3. CT head sagittal view plain revealed multiple white matter hypodensities concerning septic emboli (Red arrows).
4. CT scan image showing the extension of the dissection to the iliac arteries.
5. Coronary computed tomography (curved MPR). A curved MPR showed a dilated circumflex and calcification at the proximal side of the fistula (arrow).MPR: multiplanar reconstruction, LV: left ventricle.",0.0976,0.0566,0.0375,0.0145,0.2589,0.3099
ROCOv2_2023_test_000136,MRI,Coronal magnetic resonance imaging with gadolinium contrast of the skull base. The arrow points to right skull base with enhancing lesion.,"Based on the context of similar medical images:
- Sagittal MRI showing periventricular enhancement with radiations (white arrows) perpendicular to the body of the lateral ventricle (Dawson’s fingers).MRI: magnetic resonance imaging
- Early sagittal T2-weighted MRI.
- MRI of the brain with contrast T1 weighted coronal cross section highlighting abnormal enhancement and thickening demonstrating inflammation of the pituitary gland and stalk
- Axial section of brain MRI showing leptomeningeal enhancement
- Showing an expansile osseous mass with multiple cystic components in the right superior pubic ramus as appeared on the pre-operative pelvic MRI.
Describe the current image of the patient’s brain.","1. Sagittal MRI showing periventricular enhancement with radiations (white arrows) perpendicular to the body of the lateral ventricle (Dawson’s fingers).MRI: magnetic resonance imaging
2. Early sagittal T2-weighted MRI.
3. MRI of the brain with contrast T1 weighted coronal cross section highlighting abnormal enhancement and thickening demonstrating inflammation of the pituitary gland and stalk
4. Axial section of brain MRI showing leptomeningeal enhancement
5. Showing an expansile osseous mass with multiple cystic components in the right superior pubic ramus as appeared on the pre-operative pelvic MRI.",0.1217,0.0566,0.0305,0.0126,0.3627,0.3806
ROCOv2_2023_test_000137,US,Transverse view of the ultrasound-guided fine needle aspiration of the left thyroid lobe. The arrows are pointing to the fine needle.,"Based on the context of similar medical images:
- Ultrasound image with hypoechoic lesion measuring 1.5 cm × 2 cm
- Ultrasound examination of the tumor. Ultrasound examination revealed a 9×5 mm cyst, with turbid content, adjacent to the distal phalanx with no internal perfusion or affection of the underlying bone. There was no evidence of increased surrounding vascularity.
-  Endoscopic ultrasound of normal esophageal wall layers. MM: Mucosa; SM: Submucosa; MP: Muscularis propria.
-  Endoscopic ultrasound view of a T3 esophageal cancer. The cancer invades through the entire esophageal wall.","1. Ultrasound image with hypoechoic lesion measuring 1.5 cm × 2 cm
2. Ultrasound examination of the tumor. Ultrasound examination revealed a 9×5 mm cyst, with turbid content, adjacent to the distal phalanx with no internal perfusion or affection of the underlying bone. There was no evidence of increased surrounding vascularity.
3.  Endoscopic ultrasound of normal esophageal wall layers. MM: Mucosa; SM: Submucosa; MP: Muscularis propria.
4.  Endoscopic ultrasound view of a T3 esophageal cancer. The cancer invades through the entire esophageal wall and invades the adventitia.
5. Ultrasound-guided marking with radioactive seed. The bullet is marked with the arrow to the left and the radioactive seed with the arrow to the right. The distance between them is 1.4 mm.",0.0943,0.0670,0.0163,0.0080,0.2030,0.3165
ROCOv2_2023_test_000138,UNKNOWN,Osteoprotegerin (OPG) after 1 year of follow-up showed complete healing,"Based on the context of similar medical images:
- Hemorrhagic CVA in left frontal lobe
- Transthoracic echocardiogram showing a giant mass (white arrow) in the left atrium obstructing the mitral valve (yellow arrow) that is suggestive of myxoma
- Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax
- Axial T2-weighted follow-up MR image 1 month after onset. This MR image reveals chronic sinusitis of the right greater wing, which is filled with mucosa and fluid (arrowheads), and the ethmoid sinus, which has been filled with mucosa and fluid (arrowheads)","1. Hemorrhagic CVA in left frontal lobe
2. Transthoracic echocardiogram showing a giant mass (white arrow) in the left atrium obstructing the mitral valve (yellow arrow) that is suggestive of myxoma
3. Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax
4. Axial T2-weighted follow-up MR image 1 month after onset. This MR image reveals chronic sinusitis of the right greater wing, which is filled with mucosa and fluid (arrowheads), and the ethmoid sinus, which has thick mucosa (arrows).
5. Axial T1 post-contrast of sinus pericranii.The image is showing dilated scalp vein that enhances with contrast (yellow arrow) in stark comparison to APCs. APCs do not enhance due to their fibrous nature.APC: atretic parietal encephaloceles",0.0536,0.0069,0.0035,0.0025,0.1591,0.2790
ROCOv2_2023_test_000139,MRI,Sagittal MRI view of the spine (T2-weighted) with a hypersignal in the L2L3 and L5S1 disc spaces,"Based on the context of similar medical images:
-  Magnetic resonance cholangiopancreatography revealed no structural changes and no gallstones in the pancreaticobiliary duct system.
- Showing an expansile osseous mass with multiple cystic components in the right superior pubic ramus as appeared on the pre-operative pelvic MRI.
- The baseline brain MRI of the patient.
- Contrast-enhanced MRI after completion of proton-beam radiotherapy shows complete resolution of the tumor.
- MRI of the brain showing right-sided cerebellar infarct.
Describe the current image in clinical terms:","1.  Magnetic resonance cholangiopancreatography revealed no structural changes and no gallstones in the pancreaticobiliary duct system.
2. Showing an expansile osseous mass with multiple cystic components in the right superior pubic ramus as appeared on the pre-operative pelvic MRI.
3. The baseline brain MRI of the patient.
4. Contrast-enhanced MRI after completion of proton-beam radiotherapy shows complete resolution of the tumor.
5. MRI of the brain showing right-sided cerebellar infarct.",0.0761,0.0409,0.0123,0.0068,0.2023,0.3358
ROCOv2_2023_test_000140,UNKNOWN,Pancreas visualized in mediastinum inferior to gastric pull-through.,"Based on the context of similar medical images:
- Sagittal view of A1 pulley (white arrows) presenting as a fusiform structure with a hypo-echoic signal contoured by a thin hyperechoic line. The superficial flexor tendon is visible (square parenthesis).
- Contrast-enhanced T1-weighted coronal image of the brain, 1 month after initial presentation. The arrow shows a diminished enlargement of the gland with a mostly empty sella.
- Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
- Anteroposterior chest radiography demonstrated diffuse reticulonodular opacities (nodular opacities) in the left ventricle","1. Sagittal view of A1 pulley (white arrows) presenting as a fusiform structure with a hypo-echoic signal contoured by a thin hyperechoic line. The superficial flexor tendon is visible (square parenthesis).
2. Contrast-enhanced T1-weighted coronal image of the brain, 1 month after initial presentation. The arrow shows a diminished enlargement of the gland with a mostly empty sella.
3. Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
4. Anteroposterior chest radiography demonstrated diffuse reticulonodular opacities (nodular> reticular) involving the bilateral hemithorax with background ground glass haziness.
5. Subcostal Transversus Abdominis Plane Block.",0.0189,0.0042,0.0026,0.0020,0.0535,0.2085
ROCOv2_2023_test_000141,CT,Contrasted abdominal CT showing diffuse omental thickening (indicated by arrow).,"Based on the context of similar medical images:
- Preoperative CT scan demonstrated extremely severe hydronephrosis and multiple right renal calculi
- Finding of followed computed tomography 5 days after surgery.
- Preoperative axial computed tomography imaging of the paranasal sinuses showing an intranasal tooth (white arrow).
- Low dose lung CT scan without contrast: multiple patches of ground-glass opacities and consolidations are noted diffusely in both lung parenchyma, which is predominantly distributed in peripheral regions with involvement of 70% of parenchyma.
- Chest CT after lung surgery and after two cycles of postoperative treatment. The right pleural effusion decreased significantly.
Descriptions of the medical images in this case report are not intended to be a substitute for professional medical advice, diagnosis, or treatment","1. Preoperative CT scan demonstrated extremely severe hydronephrosis and multiple right renal calculi
2. Finding of followed computed tomography 5 days after surgery.
3. Preoperative axial computed tomography imaging of the paranasal sinuses showing an intranasal tooth (white arrow).
4. Low dose lung CT scan without contrast: multiple patches of ground-glass opacities and consolidations are noted diffusely in both lung parenchyma, which is predominantly distributed in peripheral regions with involvement of 70% of parenchyma.
5. Chest CT after lung surgery and after two cycles of postoperative treatment. The right pleural effusion decreased significantly.",0.0438,0.0254,0.0168,0.0077,0.2095,0.2644
ROCOv2_2023_test_000142,CT,Chest CT after lung surgery and after two cycles of postoperative treatment. The right pleural effusion decreased significantly.,"Based on the context of similar medical images:
- Preoperative axial computed tomography imaging of the paranasal sinuses showing an intranasal tooth (white arrow).
- CT scan of the abdomen with IV contrast (coronal view). Arrowhead demonstrates the cavernous transformation of the portal vein and thrombus within the portal vein.
- Coronal section CT urography of case 2. The bladder was filled with a contrast agent. The wall of the bladder was thickened. The CT scan demonstrated free fluid and thick-wall cysts in the pelvic cavity behind the uterus.
- A 46-year-old woman in the failure group.The contrast-enhanced axial CT shows diffuse dilatation of the portal vein and thrombus within the portal vein","1. Preoperative axial computed tomography imaging of the paranasal sinuses showing an intranasal tooth (white arrow).
2. CT scan of the abdomen with IV contrast (coronal view). Arrowhead demonstrates the cavernous transformation of the portal vein and thrombus within the portal vein.
3. Coronal section CT urography of case 2. The bladder was filled with a contrast agent. The wall of the bladder was thickened. The CT scan demonstrated free fluid and thick-wall cysts in the pelvic cavity behind the uterus.
4. A 46-year-old woman in the failure group.The contrast-enhanced axial CT shows diffuse dilatation of the appendix (*) with a maximal diameter of 10.3 mm, focal hypoenhancement of the appendiceal wall (arrow), and mild peritoneal fat infiltration. The patient was treated with antibiotic therapy and the patient's condition improved, but recurrent appendicitis developed after 198 days.
5. The cross-sectional area of the psoas muscle, termed psoas muscle area (PMA), at the third lumbar vertebral level on computed tomography (CT). PMA is measured by manual tracing, and PMI is calculated by divided the PMA by body surface area. PMA is in yellow.",0.0484,0.0198,0.0069,0.0040,0.0987,0.1790
