image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000139,MRI,Sagittal MRI view of the spine (T2-weighted) with a hypersignal in the L2L3 and L5S1 disc spaces,"Based on the context of similar medical images:
- MRI showing resolution of the effusion.
- Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular white matter affected. She had brainstem involvement (not shown) and was treated with intravenous methylprednisolone early. She survived with mild to moderate neurological sequelae. She was the first in her family to be diagnosed with ANE.","1. MRI showing resolution of the effusion.
2. Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular white matter affected. She had brainstem involvement (not shown) and was treated with intravenous methylprednisolone early. She survived with mild to moderate neurological sequelae. She was the first in her family to be genetically confirmed as positive for a RANBP2 mutation, with two of her cousins having been previously affected. The genetic result assisted with identification of at-risk family members, counseling and subsequent preventative measures including vaccination and early ANE ‘crisis’ management.
3. MRI scan confirming multiple compression fractures of thoracic vertebrae
4. Imaging of Case 1: temporal MRI (T2-weighted image)MRI, magnetic resonance imaging.
5. T1-weighed MRI at three and a half years of follow-up demonstrates the absence of edema and no evidence of tumor recurrence. MRI, magnetic resonance imaging.",0.0800,0.0359,0.0102,0.0054,0.1689,0.2012
ROCOv2_2023_test_000140,UNKNOWN,Pancreas visualized in mediastinum inferior to gastric pull-through.,"Based on the context of similar medical images:
- Initial CXR with compressed right lung, possible mass lesion and pleural effusion.
- Inverted halo sign is seen in the left lung lower lobe posterior.
- Abdominopelvic scan showing a pelvic-abdominal injury, tissue necrosis in places, slightly hand colored by the injection of contrast.
- Transthoracic echocardiogram showing left AM: large lobulated fragile mass seen attached to fossa ovalis, measuring 2.2 × 2.4 cm.
- Mass located in the left pancreas, in contact with the stomach
Describe the current image in clinical terms:","1. Initial CXR with compressed right lung, possible mass lesion and pleural effusion.
2. Inverted halo sign is seen in the left lung lower lobe posterior.
3. Abdominopelvic scan showing a pelvic-abdominal injury, tissue necrosis in places, slightly hand colored by the injection of contrast.
4. Transthoracic echocardiogram showing left AM: large lobulated fragile mass seen attached to fossa ovalis, measuring 2.2 × 2.4 cm.
5. Mass located in the left pancreas, in contact with the stomach",0.0385,0.0061,0.0033,0.0025,0.1081,0.3759
ROCOv2_2023_test_000141,CT,Contrasted abdominal CT showing diffuse omental thickening (indicated by arrow).,"Based on the context of similar medical images:
-  CT brain with contrast (axial view) demonstrating space-occupying lesion within the right lateral ventricle.
- Control CT scan 1 month later revealed the regression of the bubble air.
- CT showing pneumobillia.
- CT chest showed well-demarcated area of consolidation in the peripheral right upper lobe which could represent an area of infarction
- In the lower lobe of the right lung, scattered patchy and cordlike shadows with increased density were observed, and some edges were blurred in CT. The interlobular septum of the lung was thickened in a grid shape, which was consistent with interstitial manifestations
Describe the clinical presentation of the patient","1.  CT brain with contrast (axial view) demonstrating space-occupying lesion within the right lateral ventricle.
2. Control CT scan 1 month later revealed the regression of the bubble air.
3. CT showing pneumobillia.
4. CT chest showed well-demarcated area of consolidation in the peripheral right upper lobe which could represent an area of infarction
5. In the lower lobe of the right lung, scattered patchy and cordlike shadows with increased density were observed, and some edges were blurred in CT. The interlobular septum of the lung was thickened in a grid shape, which was consistent with interstitial manifestations",0.0410,0.0184,0.0066,0.0039,0.1464,0.2365
ROCOv2_2023_test_000142,CT,Chest CT after lung surgery and after two cycles of postoperative treatment. The right pleural effusion decreased significantly.,"Based on the context of similar medical images:
- Control CT scan 1 month later revealed the regression of the bubble air.
- In the lower lobe of the right lung, scattered patchy and cordlike shadows with increased density were observed, and some edges were blurred in CT. The interlobular septum of the lung was thickened in a grid shape, which was consistent with interstitial manifestations
-  CT brain with contrast (axial view) demonstrating space-occupying lesion within the right lateral ventricle.
- CT scan of the chest: axial view showing right pleural effusion greater (white arrow) than left.
- CT chest showed well-demarcated area of consolidation in the right lateral ventricle.","1. Control CT scan 1 month later revealed the regression of the bubble air.
2. In the lower lobe of the right lung, scattered patchy and cordlike shadows with increased density were observed, and some edges were blurred in CT. The interlobular septum of the lung was thickened in a grid shape, which was consistent with interstitial manifestations
3.  CT brain with contrast (axial view) demonstrating space-occupying lesion within the right lateral ventricle.
4. CT scan of the chest: axial view showing right pleural effusion greater (white arrow) than left.
5. CT chest showed well-demarcated area of consolidation in the peripheral right upper lobe which could represent an area of infarction",0.0887,0.0465,0.0261,0.0110,0.2981,0.4318
ROCOv2_2023_test_000143,MRI,Sagittal MRI showing enhancements (white arrows) in the periventricular and dorsal pontine regions.MRI: magnetic resonance imaging,"Based on the context of similar medical images:
- Magnetic resonance imaging: T1 coronal slice showing a well-circumscribed mass, both solid and cystic components of the lesion in the subcutaneous plane of the medial popliteal fossa can be seen. No invasion of soft tissue, joint space, or bone.
- T2-weighted MRI (T2WI).Image showing a well-defined lesion in the right parotid gland with a central homogeneous hyperintense component (*) suggestive of a cyst. Note the heterogeneous peripheral solid component with a few smaller microcysts within.
- Late axial T2-weighted MRI.
- T1-weighed MRI showing a well-defined lesion in the right parotid gland with a central homogeneous hyperintense component (*) suggestive of a cyst. Note the heterogeneous peripheral solid component with a few smaller microcysts within.","1. Magnetic resonance imaging: T1 coronal slice showing a well-circumscribed mass, both solid and cystic components of the lesion in the subcutaneous plane of the medial popliteal fossa can be seen. No invasion of soft tissue, joint space, or bone.
2. T2-weighted MRI (T2WI).Image showing a well-defined lesion in the right parotid gland with a central homogeneous hyperintense component (*) suggestive of a cyst. Note the heterogeneous peripheral solid component with a few smaller microcysts within.
3. Late axial T2-weighted MRI.
4. T1-weighed MRI at three and a half years of follow-up demonstrates the absence of edema and no evidence of tumor recurrence. MRI, magnetic resonance imaging.
5. Imaging of Case 1: temporal MRI (T2-weighted image)MRI, magnetic resonance imaging.",0.0769,0.0465,0.0249,0.0102,0.2829,0.3072
ROCOv2_2023_test_000144,MRI,Sagittal MRI showing periventricular enhancement with radiations (white arrows) perpendicular to the body of the lateral ventricle (Dawson’s fingers).MRI: magnetic resonance imaging,"Based on the context of similar medical images:
- MRI showing resolution of the effusion.
- Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular white matter affected. She had brainstem involvement (not shown) and was treated with intravenous methylprednisolone early. She survived with mild to moderate neurological sequelae. She was the first in her family to be diagnosed with ANE.","1. MRI showing resolution of the effusion.
2. Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular white matter affected. She had brainstem involvement (not shown) and was treated with intravenous methylprednisolone early. She survived with mild to moderate neurological sequelae. She was the first in her family to be genetically confirmed as positive for a RANBP2 mutation, with two of her cousins having been previously affected. The genetic result assisted with identification of at-risk family members, counseling and subsequent preventative measures including vaccination and early ANE ‘crisis’ management.
3. MRI scan confirming multiple compression fractures of thoracic vertebrae
4. T2-weighted MRI (T2WI).Image showing a well-defined lesion in the right parotid gland with a central homogeneous hyperintense component (*) suggestive of a cyst. Note the heterogeneous peripheral solid component with a few smaller microcysts within.
5. MRI shows the communication between the prostatic urethra and the cystic mass",0.1040,0.0502,0.0127,0.0064,0.1772,0.2208
ROCOv2_2023_test_000145,CT,CT of the thoracic cavity revealed a mass measuring 27 × 23 cm in the caudal lobe of the right lung,"Based on the context of similar medical images:
- Computed tomography (CT) of abdomen and pelvis showing a large filling defect within the urinary bladder suspicious for a blood clot (blue arrow)
- CT scan. The red arrow points to the hiatal hernia compressing the heart
- Patient no 4. CT image—Massive right iliopsoas muscle hematoma.
- Abdominal CT scan. The image shows fat infiltration around a distended gallbladder that has wall thickening and stones, as well as a subsegmental ground glass opacity in the right lower lobe
- Abdominal computed tomography view indicated ascending colon intussusception (grey arrow)
Describe the diagnosis and treatment of a patient with a mass in the abdomen","1. Computed tomography (CT) of abdomen and pelvis showing a large filling defect within the urinary bladder suspicious for a blood clot (blue arrow)
2. CT scan. The red arrow points to the hiatal hernia compressing the heart
3. Patient no 4. CT image—Massive right iliopsoas muscle hematoma.
4. Abdominal CT scan. The image shows fat infiltration around a distended gallbladder that has wall thickening and stones, as well as a subsegmental ground glass opacity in the right lower lobe
5. Abdominal computed tomography view indicated ascending colon intussusception (grey arrow)",0.0887,0.0465,0.0121,0.0062,0.2194,0.3618
ROCOv2_2023_test_000146,UNKNOWN,A panoramic radiographic view of the TMJ showed a normal shape in both condyles. R: right. L: left.,"Based on the context of similar medical images:
- 30º anterior-posterior view of the left anterior descending artery and its diagonal branch.
- Modified lateral approach. White arrow, target needle position against the anterior edge of the facet joint. Black arrow, venous plexus around the foramen. IJ internal jugular vein, CA carotid artery, V vertebral artery
- Mass located in the left pancreas, in contact with the stomach
- Visualisation of the intimal flap at the aortic root in TTE.
- Fetus with tetrasomy 9p.
Describe the current image in clinical terms:","1. 30º anterior-posterior view of the left anterior descending artery and its diagonal branch.
2. Modified lateral approach. White arrow, target needle position against the anterior edge of the facet joint. Black arrow, venous plexus around the foramen. IJ internal jugular vein, CA carotid artery, V vertebral artery
3. Mass located in the left pancreas, in contact with the stomach
4. Visualisation of the intimal flap at the aortic root in TTE.
5. Fetus with tetrasomy 9p.",0.0952,0.0428,0.0261,0.0115,0.1603,0.2887
ROCOv2_2023_test_000147,UNKNOWN,Transverse view: Superior slice showing enhancement in the middle cranial fossa of the anterior right temporal lobe.,"Based on the context of similar medical images:
- Initial teleradiography.
- The greater tuberosity (GT) can be divided into three portions of anterior (Ant), middle (Mid), and posterior (Post). In our study, a total of six patients demonstrated anchor pull-out. The mean age of these patients was 67.17±5.04 years. Mild anchor pull-out was observed in the Ant area in three cases, Mid in two cases, and Post in one case. The average pull-out length according to location was 1.50 mm in the Ant, 1.79 mm in the Mid, and 1.29 mm in the Post area. LT: lesser tuberosity.
- Post‐lesion teleradiography.","1. Initial teleradiography.
2. The greater tuberosity (GT) can be divided into three portions of anterior (Ant), middle (Mid), and posterior (Post). In our study, a total of six patients demonstrated anchor pull-out. The mean age of these patients was 67.17±5.04 years. Mild anchor pull-out was observed in the Ant area in three cases, Mid in two cases, and Post in one case. The average pull-out length according to location was 1.50 mm in the Ant, 1.79 mm in the Mid, and 1.29 mm in the Post area. LT: lesser tuberosity.
3. Post‐removal panoramic image of the odontoma with the subsequent alignment of the impacted teeth
4. Initial CXR with compressed right lung, possible mass lesion and pleural effusion.
5. Native mitral valve with mild annular and leaflet calcification. (A) Left ventricle and (B) atrium. Arrow shows the mitral valve.",0.0630,0.0224,0.0074,0.0042,0.1342,0.1427
ROCOv2_2023_test_000148,UNKNOWN,"Dividing into two zones along the long axis of the hematoma, each zone was assumed to be an imaginary sphere.","Based on the context of similar medical images:
- The greater tuberosity (GT) can be divided into three portions of anterior (Ant), middle (Mid), and posterior (Post). In our study, a total of six patients demonstrated anchor pull-out. The mean age of these patients was 67.17±5.04 years. Mild anchor pull-out was observed in the Ant area in three cases, Mid in two cases, and Post in one case. The average pull-out length according to location was 1.50 mm in the Ant, 1.79 mm in the Mid, and 1.29 mm in the Post area. LT: lesser tuberosity.
- Filling defect within the duodenum on MRA was observed in one patient.","1. The greater tuberosity (GT) can be divided into three portions of anterior (Ant), middle (Mid), and posterior (Post). In our study, a total of six patients demonstrated anchor pull-out. The mean age of these patients was 67.17±5.04 years. Mild anchor pull-out was observed in the Ant area in three cases, Mid in two cases, and Post in one case. The average pull-out length according to location was 1.50 mm in the Ant, 1.79 mm in the Mid, and 1.29 mm in the Post area. LT: lesser tuberosity.
2. Filling defect within the duodenum on MRCP.
3. Chest X‐ray in 31‐year‐old woman (Case 1) shows diffuse bilateral alveolar opacities
4. Postoperative CXR revealing complete lung expansion, no associated pneumothorax, no effusion.
5. Computed tomographic three-dimensional reconstruction shows a fistula (ureter) through the renal parenchyma into the inferior vena cava with a thrombus around the balloon.",0.0752,0.0075,0.0035,0.0024,0.2383,0.2681
ROCOv2_2023_test_000149,UNKNOWN,"The good position (A) is the case that the tube is 1cm deeper from the margin of the hematoma, and the case where the tube is located outside is called the poor position (B).","Based on the context of similar medical images:
- Fetus with tetrasomy 9p.
- Angiographic image showing left main coronary artery (LMCA) dividing into circumflex (Cx) and left anterior descending artery (LAD). LAD is seen only up to the first part and then the diagonal branch is seen with 90% stenosis. Circumflex is seen with 80% to 90% stenosis.
- CAG with AAOC and malignant LAD course.
- 30º anterior-posterior view of the left anterior descending artery and its diagonal branch.
- Ultrasonography of bladder hernia.Ultrasonography reveals an anechoic compressible cyst (asterisk).","1. Fetus with tetrasomy 9p.
2. Angiographic image showing left main coronary artery (LMCA) dividing into circumflex (Cx) and left anterior descending artery (LAD). LAD is seen only up to the first part and then the diagonal branch is seen with 90% stenosis. Circumflex is seen with 80% to 90% stenosis.
3. CAG with AAOC and malignant LAD course.
4. 30º anterior-posterior view of the left anterior descending artery and its diagonal branch.
5. Ultrasonography of bladder hernia.Ultrasonography reveals an anechoic compressible cyst (asterisk) beside the external iliac artery (EIA), with a tract extending to the bladder (arrowhead). ILA, iliacus muscle; PUB, pubic bone.",0.1261,0.0479,0.0128,0.0066,0.1782,0.1712
ROCOv2_2023_test_000150,CT,"Chest CT showing an inhomogeneous alteration of the left thyroid lobe, corresponding to the metastatic thyroid involvement from the ACC.","Based on the context of similar medical images:
- Left external iliac lymph node involvement as a new lesion. After two courses with chemotherapy, computed tomography revealed left external iliac lymph node involvement as a new lesion, although the bladder cancer and right external iliac lymph node decreased in size.
- CT imaging revealed choledocholithiasis with upstream dilatation of the biliary tree
- CT transverse imaging seven months prior to presentation. Arrows show the 5.8 x 3.9 x 8.7 cm left perinephric hematoma
- Abdominopelvic computed tomography scan displaying an anterior abscess (red arrow) at the site of a previous hernia repair","1. Left external iliac lymph node involvement as a new lesion. After two courses with chemotherapy, computed tomography revealed left external iliac lymph node involvement as a new lesion, although the bladder cancer and right external iliac lymph node decreased in size.
2. CT imaging revealed choledocholithiasis with upstream dilatation of the biliary tree
3. CT transverse imaging seven months prior to presentation. Arrows show the 5.8 x 3.9 x 8.7 cm left perinephric hematoma
4. Abdominopelvic computed tomography scan displaying an anterior abscess (red arrow) at the site of a previous hernia repair with synthetic mesh.
5. CT—distended loop of caecum in the right upper quadrant.",0.1000,0.0303,0.0095,0.0053,0.1948,0.3801
ROCOv2_2023_test_000151,CT,T4 level axial computed tomography image.,"Based on the context of similar medical images:
- Control CT scan 1 month later revealed the regression of the bubble air.
- Abdominal CT.Red arrow pointing at the 9-cm retroperitoneal mass. Blue arrow pointing to the liver on the left side of the abdomen consistent with the patient's abdominal heterotaxy
- In the lower lobe of the right lung, scattered patchy and cordlike shadows with increased density were observed, and some edges were blurred in CT. The interlobular septum of the lung was thickened in a grid shape, which was consistent with interstitial manifestations
- CT chest showed well-demarcated area of consolidation in the peripheral right upper lobe which could not be visualized on mri","1. Control CT scan 1 month later revealed the regression of the bubble air.
2. Abdominal CT.Red arrow pointing at the 9-cm retroperitoneal mass. Blue arrow pointing to the liver on the left side of the abdomen consistent with the patient's abdominal heterotaxy
3. In the lower lobe of the right lung, scattered patchy and cordlike shadows with increased density were observed, and some edges were blurred in CT. The interlobular septum of the lung was thickened in a grid shape, which was consistent with interstitial manifestations
4. CT chest showed well-demarcated area of consolidation in the peripheral right upper lobe which could represent an area of infarction
5. Abdominopelvic CT scan revealing features of mesenteric adenitis (red arrow).",0.0081,0.0026,0.0018,0.0015,0.0806,0.2774
ROCOv2_2023_test_000152,CT,Abdominal CT.Red arrow pointing at the 9-cm retroperitoneal mass. Blue arrow pointing to the liver on the left side of the abdomen consistent with the patient's abdominal heterotaxy,"Based on the context of similar medical images:
- A 46-year-old man with high-grade fever and chills. The axial contrast-enhanced CT shows significant right-sided pleural effusion with the near complete collapse of the right lung resulting in a shift of the heart and mediastinum to the left side. There is pleural thickening and enhancement. There is an extrapleural component within the adjacent chest wall with rim enhancement (arrow). Aspiration was performed under the guidance of ultrasonography, and diagnosis of empyema necessitans was made as a complication of Actinomyces Israelii.
- CT chest without contrast axial view showing moderate right pleural effusion (red arrow). There is pleural thickening and enhancement (blue arrow).","1. A 46-year-old man with high-grade fever and chills. The axial contrast-enhanced CT shows significant right-sided pleural effusion with the near complete collapse of the right lung resulting in a shift of the heart and mediastinum to the left side. There is pleural thickening and enhancement. There is an extrapleural component within the adjacent chest wall with rim enhancement (arrow). Aspiration was performed under the guidance of ultrasonography, and diagnosis of empyema necessitans was made as a complication of Actinomyces Israelii.
2. CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
3. CT showing pneumobillia.
4. Computed tomography angiographic image showing type A intramural hematoma.
5. CT transverse imaging seven months prior to presentation. Arrows show the 5.8 x 3.9 x 8.7 cm left perinephric hematoma",0.1190,0.0816,0.0377,0.0145,0.3094,0.2542
ROCOv2_2023_test_000153,CT,"Repeat thoracic CT.CT chest showing innumerable lung lesions, which is worse than the previous studies raising concern for progressive metastatic disease","Based on the context of similar medical images:
- Open globe injury in a 53-year-old woman. Axial unenhanced CT image showing hemorrhage in posterior chamber of the right eye.
- Left external iliac lymph node involvement as a new lesion. After two courses with chemotherapy, computed tomography revealed left external iliac lymph node involvement as a new lesion, although the bladder cancer and right external iliac lymph node decreased in size.
- Chest CT showing an inhomogeneous alteration of the left thyroid lobe, corresponding to the metastatic thyroid involvement from the ACC.
-  Axial plane of CT-PNS image showing, soft tissue density lesion completely occluding right maxillary sinus.","1. Open globe injury in a 53-year-old woman. Axial unenhanced CT image showing hemorrhage in posterior chamber of the right eye.
2. Left external iliac lymph node involvement as a new lesion. After two courses with chemotherapy, computed tomography revealed left external iliac lymph node involvement as a new lesion, although the bladder cancer and right external iliac lymph node decreased in size.
3. Chest CT showing an inhomogeneous alteration of the left thyroid lobe, corresponding to the metastatic thyroid involvement from the ACC.
4.  Axial plane of CT-PNS image showing, soft tissue density lesion completely occluding right maxillary sinus, extending anteriorly into the right nasal cavity through the widened ostium with mass effect on the nasal septum resulting in deviated nasal septum with convexity toward the left side and atrophy of the corresponding middle turbinate due to compression. The absence of medial wall of the right maxillary sinus with thinning of the medial pterygoid plate on the right side suggestive of bony involvement.PNS - paranasal sinuses
5. Enhanced CT with oral contrast, axial view showing the appendix (white arrow) and the cecum",0.0420,0.0060,0.0031,0.0023,0.0946,0.3153
ROCOv2_2023_test_000154,CT,HRCT chest transverse section (Crazy-Paving pattern and ground-glass opacities).HRCT: high-resolution computed tomography.,"Based on the context of similar medical images:
-  CT brain with contrast (axial view) demonstrating space-occupying lesion within the right lateral ventricle.
- Control CT scan 1 month later revealed the regression of the bubble air.
- Enhanced CT with oral contrast, axial view showing the appendix (white arrow) and the cecum
- CT chest showed well-demarcated area of consolidation in the peripheral right upper lobe which could represent an area of infarction
- CT—distended loop of caecum in the right upper quadrant.
Describe the current image in clinical terms:","1.  CT brain with contrast (axial view) demonstrating space-occupying lesion within the right lateral ventricle.
2. Control CT scan 1 month later revealed the regression of the bubble air.
3. Enhanced CT with oral contrast, axial view showing the appendix (white arrow) and the cecum
4. CT chest showed well-demarcated area of consolidation in the peripheral right upper lobe which could represent an area of infarction
5. CT—distended loop of caecum in the right upper quadrant.",0.0594,0.0077,0.0039,0.0028,0.1181,0.2758
ROCOv2_2023_test_000155,CT,CT Abdomen showing venous thrombus and ischaemic bowels.,"Based on the context of similar medical images:
- CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
- Abdominal CT.Red arrow pointing at the 9-cm retroperitoneal mass. Blue arrow pointing to the liver on the left side of the abdomen consistent with the patient's abdominal heterotaxy
- Computed tomography angiographic image showing type A intramural hematoma.
- CT showing pneumobillia.
- CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that is consistent with the patient's abdominal heterotaxy","1. CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
2. Abdominal CT.Red arrow pointing at the 9-cm retroperitoneal mass. Blue arrow pointing to the liver on the left side of the abdomen consistent with the patient's abdominal heterotaxy
3. Computed tomography angiographic image showing type A intramural hematoma.
4. CT showing pneumobillia.
5. CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that likely represents an infarction (blue arrow).",0.0427,0.0061,0.0032,0.0023,0.1263,0.3839
ROCOv2_2023_test_000156,UNKNOWN,"T2 coronal slice showing a well-circumscribed mass predominantly solid with cystic component compared with T1 slice, with no local invasion.","Based on the context of similar medical images:
- 30º anterior-posterior view of the left anterior descending artery and its diagonal branch.
- Mass located in the left pancreas, in contact with the stomach
- Modified lateral approach. White arrow, target needle position against the anterior edge of the facet joint. Black arrow, venous plexus around the foramen. IJ internal jugular vein, CA carotid artery, V vertebral artery
- Fetus with tetrasomy 9p.
- Initial CXR with compressed right lung, possible mass lesion and pleural effusion.
Describe the current image in clinical terms:","1. 30º anterior-posterior view of the left anterior descending artery and its diagonal branch.
2. Mass located in the left pancreas, in contact with the stomach
3. Modified lateral approach. White arrow, target needle position against the anterior edge of the facet joint. Black arrow, venous plexus around the foramen. IJ internal jugular vein, CA carotid artery, V vertebral artery
4. Fetus with tetrasomy 9p.
5. Initial CXR with compressed right lung, possible mass lesion and pleural effusion.",0.0561,0.0073,0.0037,0.0026,0.0984,0.1064
ROCOv2_2023_test_000157,MRI,"Magnetic resonance imaging: T1 coronal slice showing a well-circumscribed mass, both solid and cystic components of the lesion in the subcutaneous plane of the medial popliteal fossa can be seen. No invasion of soft tissue, joint space, or bone.","Based on the context of similar medical images:
- T1-weighed MRI at three and a half years of follow-up demonstrates the absence of edema and no evidence of tumor recurrence. MRI, magnetic resonance imaging.
- Late axial T2-weighted MRI.
- T2-weighted MRI (T2WI).Image showing a well-defined lesion in the right parotid gland with a central homogeneous hyperintense component (*) suggestive of a cyst. Note the heterogeneous peripheral solid component with a few smaller microcysts within.
- Imaging of Case 1: temporal MRI (T2-weighted image)MRI, magnetic resonance imaging.
- MRI with contrast (T2WI)MRI, magnetic resonance imaging.","1. T1-weighed MRI at three and a half years of follow-up demonstrates the absence of edema and no evidence of tumor recurrence. MRI, magnetic resonance imaging.
2. Late axial T2-weighted MRI.
3. T2-weighted MRI (T2WI).Image showing a well-defined lesion in the right parotid gland with a central homogeneous hyperintense component (*) suggestive of a cyst. Note the heterogeneous peripheral solid component with a few smaller microcysts within.
4. Imaging of Case 1: temporal MRI (T2-weighted image)MRI, magnetic resonance imaging.
5. MRI with contrast (no significant findings)",0.1864,0.0893,0.0516,0.0186,0.3158,0.4177
ROCOv2_2023_test_000158,CT,"CT scan of the chest.CT scan of the chest showing scattered reticular, ground-glass, atelectatic and fibrotic changes again seen in both lungs. These are slightly worsened compared to Figure 1 especially in the right upper lobe where there is a groundglass patchy infiltrate of 5 cm in size with associated new cavity of 2 cm in the right middle lobe (blue arrow). ","Based on the context of similar medical images:
- CT scan image showing the extension of the dissection to the iliac arteries.
- CT imaging revealed choledocholithiasis with upstream dilatation of the biliary tree
- CT head sagittal view plain revealed multiple white matter hypodensities concerning septic emboli (Red arrows).
- CT abdomen showing the distal pancreatic body and tail are enlarged with blurred contour and peripancreatic fluid collection. A focal hypodense area is found in the pancreatic tail (arrows). Acute pancreatitis with necrosis in the pancreatic tail is suggested.
- CT scan of the chest: axial view showing right pleural effusion, right pleural effusion, right pleural effusion, right pleural effusion","1. CT scan image showing the extension of the dissection to the iliac arteries.
2. CT imaging revealed choledocholithiasis with upstream dilatation of the biliary tree
3. CT head sagittal view plain revealed multiple white matter hypodensities concerning septic emboli (Red arrows).
4. CT abdomen showing the distal pancreatic body and tail are enlarged with blurred contour and peripancreatic fluid collection. A focal hypodense area is found in the pancreatic tail (arrows). Acute pancreatitis with necrosis in the pancreatic tail is suggested.
5. CT scan of the chest: axial view showing right pleural effusion greater (white arrow) than left.",0.2320,0.1223,0.0715,0.0495,0.2232,0.2911
ROCOv2_2023_test_000159,MRI,MRI with contrast (no significant findings),"Based on the context of similar medical images:
- Imaging of Case 1: temporal MRI (T2-weighted image)MRI, magnetic resonance imaging.
- Late axial T2-weighted MRI.
- Magnetic resonance imaging: T1 coronal slice showing a well-circumscribed mass, both solid and cystic components of the lesion in the subcutaneous plane of the medial popliteal fossa can be seen. No invasion of soft tissue, joint space, or bone.
- Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical symptoms of APN and JMW.","1. Imaging of Case 1: temporal MRI (T2-weighted image)MRI, magnetic resonance imaging.
2. Late axial T2-weighted MRI.
3. Magnetic resonance imaging: T1 coronal slice showing a well-circumscribed mass, both solid and cystic components of the lesion in the subcutaneous plane of the medial popliteal fossa can be seen. No invasion of soft tissue, joint space, or bone.
4. Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular white matter affected. She had brainstem involvement (not shown) and was treated with intravenous methylprednisolone early. She survived with mild to moderate neurological sequelae. She was the first in her family to be genetically confirmed as positive for a RANBP2 mutation, with two of her cousins having been previously affected. The genetic result assisted with identification of at-risk family members, counseling and subsequent preventative measures including vaccination and early ANE ‘crisis’ management.
5. T2-weighted MRI (T2WI).Image showing a well-defined lesion in the right parotid gland with a central homogeneous hyperintense component (*) suggestive of a cyst. Note the heterogeneous peripheral solid component with a few smaller microcysts within.",0.0431,0.0061,0.0032,0.0023,0.1596,0.3256
