image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000083,US,US scrotum showing lack of arterial blood flow to right testicle.,"Based on the context of similar medical images:
- Endoscopic ultrasound of the common bile duct stricture.
- B-ultrasound of Case 2 showed the dilated appendiceal cavity with the presence of cord-like sediments inside.
- Airway ultrasound image at the level of thyroid gland demonstrating laryngeal air column width (arrow). TG, thyroid gland; SM, strap muscles.
- Ultrasound-guided marking with radioactive seed. The bullet is marked with the arrow to the left and the radioactive seed with the arrow to the right. The distance between them is 1.4 mm.
- Ultrasound B scan with numerous hyperechoic densities in vitreous chamber.","1. Endoscopic ultrasound of the common bile duct stricture.
2. B-ultrasound of Case 2 showed the dilated appendiceal cavity with the presence of cord-like sediments inside.
3. Airway ultrasound image at the level of thyroid gland demonstrating laryngeal air column width (arrow). TG, thyroid gland; SM, strap muscles.
4. Ultrasound-guided marking with radioactive seed. The bullet is marked with the arrow to the left and the radioactive seed with the arrow to the right. The distance between them is 1.4 mm.
5. Ultrasound B scan with numerous hyperechoic densities in vitreous chamber. The blue arrow marks a detached retina. Hyperechoic masses are visible under the retina.",0.0351,0.0056,0.0030,0.0022,0.1126,0.2690
ROCOv2_2023_test_000084,XR,"X-ray of the pelvis demonstrated a large lytic bubbly lesion (solid white arrows) within the left iliac wing extending to involve the left acetabulum but sparing the left femur demonstrating a lobulated sclerotic superior border and ill defined inferior, medial and lateral borders suggestive of a bony metastasis in the context of a malignant thyroid mass.","Based on the context of similar medical images:
- Postoperative panoramic radiograph at one-year follow-up showing the management of high caries risk patient.
- A panoramic radiograph taken in July 2020 showing generalized external cervical root resorption
- Abdominal X-ray (red arrowheads) demonstrate dilated bowel loops (likely small bowel) with multiple fluid level noted suggesting small bowel obstruction
- X-ray findings.
- X-ray of thoracic vertebrae revealing Th3–5 compression fractures (yellow arrows)
Describe the current image in clinical terms:","1. Postoperative panoramic radiograph at one-year follow-up showing the management of high caries risk patient.
2. A panoramic radiograph taken in July 2020 showing generalized external cervical root resorption
3. Abdominal X-ray (red arrowheads) demonstrate dilated bowel loops (likely small bowel) with multiple fluid level noted suggesting small bowel obstruction
4. X-ray findings.
5. X-ray of thoracic vertebrae revealing Th3–5 compression fractures (yellow arrows)",0.1573,0.0846,0.0435,0.0176,0.1496,0.3996
ROCOv2_2023_test_000085,UNKNOWN,Axial T1-weighted post-contrast MRIThe image demonstrates non-enhancing expansile lesions in the right greater than left thalami.,"Based on the context of similar medical images:
- Transesophageal echocardiography showing the prosthetic mitral valve with vegetations attached to the atrial surface
- Post-op AP view (osteosynthesis of the ulna with proximally contoured locking plate and radial head arthroplasty).
- Bilateral frog leg radiographs at one year postoperatively.
- Longitudinal scan with evidence of B-lines: vertical artifacts perpendicular to the pleural line are indicative of inflammation or interstitial edema.
- Postoperative CXR revealing complete lung expansion, no associated pneumothorax, no effusion.
Describe the current image in clinical terms:","1. Transesophageal echocardiography showing the prosthetic mitral valve with vegetations attached to the atrial surface
2. Post-op AP view (osteosynthesis of the ulna with proximally contoured locking plate and radial head arthroplasty).
3. Bilateral frog leg radiographs at one year postoperatively.
4. Longitudinal scan with evidence of B-lines: vertical artifacts perpendicular to the pleural line are indicative of inflammation or interstitial edema.
5. Postoperative CXR revealing complete lung expansion, no associated pneumothorax, no effusion.",0.0400,0.0064,0.0035,0.0026,0.0791,0.1710
ROCOv2_2023_test_000086,UNKNOWN,"Oedema around the symphysis, spreading cranially, dorsally and caudally","Based on the context of similar medical images:
- Color Doppler ultrasonography image demonstrating no vascularity within intrauterine mass with cystic spaces.
- (a) Digital subtraction venogram performed by a pigtail catheter demonstrates duplicated IVC, (b) the pigtail catheter is in the right IVC, and (c) completion venogram of suprarenal placement of the IVC filter.
- Poster‐anterior view of chest radiography showed abnormal gas collection below the right hemidiaphragm (arrow) and prominent azygous vein (arrowheads).
- Right atrium thrombosis with a diameter of 13 * 14 mm through an apical 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4 × 4","1. Color Doppler ultrasonography image demonstrating no vascularity within intrauterine mass with cystic spaces.
2. (a) Digital subtraction venogram performed by a pigtail catheter demonstrates duplicated IVC, (b) the pigtail catheter is in the right IVC, and (c) completion venogram of suprarenal placement of the IVC filter.
3. Poster‐anterior view of chest radiography showed abnormal gas collection below the right hemidiaphragm (arrow) and prominent azygous vein (arrowheads).
4. Right atrium thrombosis with a diameter of 13 * 14 mm through an apical 4-chamber window in transthoracic echocardiography.
5. Cavogram of the patent IVC inferior to the thrombosis.",0.0276,0.0044,0.0024,0.0018,0.0820,0.1592
ROCOv2_2023_test_000087,UNKNOWN, Attenuation calculation in a normal liver: Software provides quantitative assessment in a defined ROI: 0.55 dB/cm/MHz.,"Based on the context of similar medical images:
- Retrograde portography performed with 10 mL iodinated contrast medium over a 5 French catheter.
- Foreign body series demonstrating retained bullets in the right upper quadrant.
- Current presentation - Diffuse increase in attenuation of liver.
- Complete agenesis of the corpus callosum on sagittal T2 weighted 3D images.
- (A) Image showing placental calcification and lobulation (grade 3 placenta) in a case of 26-year-old primigravida at a gestational age of 33 weeks and 6 days. Red arrows show the placental calcification and blue arrows show lobulations. (B) Image showing grade 3 placenta calcification and lobulation (grade 3 placenta) in a case of 26-year-old primigravida at a gestational age of 33 weeks and 6 days","1. Retrograde portography performed with 10 mL iodinated contrast medium over a 5 French catheter.
2. Foreign body series demonstrating retained bullets in the right upper quadrant.
3. Current presentation - Diffuse increase in attenuation of liver.
4. Complete agenesis of the corpus callosum on sagittal T2 weighted 3D images.
5. (A) Image showing placental calcification and lobulation (grade 3 placenta) in a case of 26-year-old primigravida at a gestational age of 33 weeks and 6 days. Red arrows show the placental calcification and blue arrows show lobulations. (B) Image showing grade 3 placental calcification in a 31-year-old primigravida at a gestational age of 35 weeks and 1 day. Red arrows show the placental calcification.",0.0576,0.0289,0.0085,0.0046,0.1290,0.2600
ROCOv2_2023_test_000088,UNKNOWN,Subcostal Transversus Abdominis Plane Block.,"Based on the context of similar medical images:
- Example of artificial intelligence‐based automated analysis of L3 body composition in an 18‐year‐old male patient with diagnosed Marfan syndrome. Each segmented tissue is coded with a different colour: psoas muscle = purple, skeletal muscle (except psoas muscle) = green, visceral fat = dark green, blue = subcutaneous fat. Tissue density and area were automatically calculated using Visage version 7.1.
- One-month post-operative lateral tibia-fibula radiographs of flexible nailing of the tibia.
- Frog bilateral hips showing bilateral screw failure and progressive slip of the right and left femoral heads.","1. Example of artificial intelligence‐based automated analysis of L3 body composition in an 18‐year‐old male patient with diagnosed Marfan syndrome. Each segmented tissue is coded with a different colour: psoas muscle = purple, skeletal muscle (except psoas muscle) = green, visceral fat = dark green, blue = subcutaneous fat. Tissue density and area were automatically calculated using Visage version 7.1.
2. One-month post-operative lateral tibia-fibula radiographs of flexible nailing of the tibia.
3. Frog bilateral hips showing bilateral screw failure and progressive slip of the right and left sides.
4. The image of fetal ultrasonography of case 2. At 30 weeks of gestation, the perineum is seen, and an intact anus is suspected because of the hyperechogenic ring indicating anal mucosa (open arrow) in normal sphincter muscles (solid arrow), despite the short perineal body (arrowhead). After birth, the baby was diagnosed with a low-type imperforate anus with a vestibular fistula.
5. Radiographic control in the intensive care unit after the placement of the transvenous pacemaker. The arrow shows the end of the vascular access located in the left atrium.",0.0091,0.0029,0.0020,0.0016,0.0305,0.2170
ROCOv2_2023_test_000089,CT,Coronal CT pelvis with contrast demonstrating osteomyelitis of the right ischial tuberosity,"Based on the context of similar medical images:
- Axial CT image of the posterior fossa in bone window setting displays a sprinkled, sand-like calcification within the lesion (arrowhead)
- Computed tomography scan showing metallic object in appendix
- CT scan image showing the extension of the dissection to the iliac arteries.
- Retrograde Ct cystogram showing persistent contrast leak from the left lateral aspect after surgical repair.
- CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
Describe the current image in clinical and radiologic context","1. Axial CT image of the posterior fossa in bone window setting displays a sprinkled, sand-like calcification within the lesion (arrowhead)
2. Computed tomography scan showing metallic object in appendix
3. CT scan image showing the extension of the dissection to the iliac arteries.
4. Retrograde Ct cystogram showing persistent contrast leak from the left lateral aspect after surgical repair.
5. CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography",0.0442,0.0199,0.0071,0.0042,0.1131,0.3431
ROCOv2_2023_test_000090,MRI,T2 head and neck MRI in sagittal view showing isointense mass in the submandibular region suggesting ectopic thymus (red arrow).,"Based on the context of similar medical images:
- MRI shows in the cranial planes the lesion abuts the left suprahepatic vein (axial T1w post-Gd delayed phase).T1w post-Gd: T1-weighted post-gadolinium
- Postoperative brain magnetic resonance imaging showing intracranial metastasis 2 months after surgery.
- MRI of thoracic spine shows abnormal T2 signaling at the level of T3.
- Absence of the septum pellucidum (white arrow) and pointing of frontal horns (yellow arrow) seen on MRI of the brain.
- Sagittal gradient echo MRI image that shows patellar degeneration.","1. MRI shows in the cranial planes the lesion abuts the left suprahepatic vein (axial T1w post-Gd delayed phase).T1w post-Gd: T1-weighted post-gadolinium
2. Postoperative brain magnetic resonance imaging showing intracranial metastasis 2 months after surgery.
3. MRI of thoracic spine shows abnormal T2 signaling at the level of T3.
4. Absence of the septum pellucidum (white arrow) and pointing of frontal horns (yellow arrow) seen on MRI of the brain.
5. Sagittal gradient echo MRI image that shows patella-tendon complete proximal rupture. Proximal retraction of the patella",0.1089,0.0467,0.0130,0.0069,0.2561,0.3718
ROCOv2_2023_test_000091,UNKNOWN,"A 5-year-old child with multiple epiphyseal dysplasia, autosomal dominant type. Radiographs show delayed, disorganized epiphyseal ossification including small and round capital femoral epiphyses and irregular epiphyseal ossification of the knee","Based on the context of similar medical images:
- CAG with AAOC and malignant LAD course.
- Initial CXR with compressed right lung, possible mass lesion and pleural effusion.
- Modified lateral approach. White arrow, target needle position against the anterior edge of the facet joint. Black arrow, venous plexus around the foramen. IJ internal jugular vein, CA carotid artery, V vertebral artery
- Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax
- Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly
Describe the patient's medical history, physical examination, and laboratory findings","1. CAG with AAOC and malignant LAD course.
2. Initial CXR with compressed right lung, possible mass lesion and pleural effusion.
3. Modified lateral approach. White arrow, target needle position against the anterior edge of the facet joint. Black arrow, venous plexus around the foramen. IJ internal jugular vein, CA carotid artery, V vertebral artery
4. Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax
5. Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly",0.0756,0.0253,0.0082,0.0047,0.1442,0.1872
ROCOv2_2023_test_000092,XR,A 2-month-old infant with infantile cortical hyperostosis (Caffey disease). Radiograph shows cortical hyperostosis in the left femur and right tibia,"Based on the context of similar medical images:
- Follow-up radiograph 2 years postoperatively
- Upper GI radiograph showing retention of contrast, indicating proper function of gastric band and no leakage (red arrow)
- Repeat chest X-ray showing bilateral infiltrates.
- Focal right upper lobar opacity on chest X-ray
- Abdominal X-ray demonstrating extensive pneumatosis intestinalis in the right and transverse colon and greater omentum (yellow arrows). End colostomy stoma bag is seen in the left lower quadrant.
Describe the current image in clinical terms:","1. Follow-up radiograph 2 years postoperatively
2. Upper GI radiograph showing retention of contrast, indicating proper function of gastric band and no leakage (red arrow)
3. Repeat chest X-ray showing bilateral infiltrates.
4. Focal right upper lobar opacity on chest X-ray
5. Abdominal X-ray demonstrating extensive pneumatosis intestinalis in the right and transverse colon and greater omentum (yellow arrows). End colostomy stoma bag is seen in the left lower quadrant.",0.0947,0.0550,0.0319,0.0137,0.1656,0.2235
ROCOv2_2023_test_000093,CT,CT pulmonary angiogram showing large pockets of gas within the right breast parenchyma (blue arrows) with edema of the overlying skin. CT: computed tomography,"Based on the context of similar medical images:
- Post-operative paranasal coronal CT scan.
- Axial CT imaging of the lower abdomen with oral contrast.Axial view of the lower abdomen demonstrates extension of the mass from the right lower quadrant to the anterior abdomen. The mass is seen herniating through a defect in the anterior abdominal wall (arrow). Fat stranding is also seen at the neck of the hernial sac. 
- Computed tomography of the chest demonstrating a moderate to large pericardial effusion measuring 16 mm along the left heart border and 19 mm along the right heart border.
- HRCT chest transverse section (Crazy-Paving pattern and ground-glass opacities).","1. Post-operative paranasal coronal CT scan.
2. Axial CT imaging of the lower abdomen with oral contrast.Axial view of the lower abdomen demonstrates extension of the mass from the right lower quadrant to the anterior abdomen. The mass is seen herniating through a defect in the anterior abdominal wall (arrow). Fat stranding is also seen at the neck of the hernial sac. 
3. Computed tomography of the chest demonstrating a moderate to large pericardial effusion measuring 16 mm along the left heart border and 19 mm along the right heart border.
4. HRCT chest transverse section (Crazy-Paving pattern and ground-glass opacities).HRCT: high-resolution computed tomography.
5. CT scan of the abdomen showing hepatosplenomegaly with post‐surgical changes",0.1250,0.0561,0.0139,0.0069,0.2936,0.3016
ROCOv2_2023_test_000094,UNKNOWN,Ultrasonography picture of the RF.,"Based on the context of similar medical images:
- Depiction of the posterior lamina of the fascia thoracolumbalis (FTL; yellow arrows) and anterior lamina (white open arrows). The anterior and posterior lamina unite in the lateral raphe (red oval). A venous vessel runs from the lateral raphe to the skin (asterisk). The epimysium (white arrow) of the erector spinae muscle inseparable from the fascia thoracolumbalis (FTL) near the spinous process. Superficial (two asterisks) and deep (three asterisks) subcutaneous fascia
- Transverse ultrasonography image demonstrating a heterogeneous intrauterine growth of the fascia thoracolumbalis (FTL)","1. Depiction of the posterior lamina of the fascia thoracolumbalis (FTL; yellow arrows) and anterior lamina (white open arrows). The anterior and posterior lamina unite in the lateral raphe (red oval). A venous vessel runs from the lateral raphe to the skin (asterisk). The epimysium (white arrow) of the erector spinae muscle inseparable from the fascia thoracolumbalis (FTL) near the spinous process. Superficial (two asterisks) and deep (three asterisks) subcutaneous fascia
2. Transverse ultrasonography image demonstrating a heterogeneous intrauterine mass containing multiple cystic spaces. Note the absent fetal parts with an associated snow-storm appearance consistent with features of complete molar pregnancy.
3. Ultrasonography of bladder hernia.Ultrasonography reveals an anechoic compressible cyst (asterisk) beside the external iliac artery (EIA), with a tract extending to the bladder (arrowhead). ILA, iliacus muscle; PUB, pubic bone.
4. Delineation of the papilla in the longitudinal view. The papilla and pancreatobiliary ducts penetrating the duodenal muscular layer are delineated simultaneously in the longitudinal view
5. Portal venography showing jejunal varices",0.0342,0.0172,0.0064,0.0039,0.1846,0.2391
ROCOv2_2023_test_000095,UNKNOWN,Posterior-approach cervical epidural blood patch under fluoroscopy.,"Based on the context of similar medical images:
- Hemorrhagic CVA in left frontal lobe
- T2 coronal slice showing a well-circumscribed mass predominantly solid with cystic component compared with T1 slice, with no local invasion.
-  Right side adrenal abscess with calcification (coronal view).
- (a) Digital subtraction venogram performed by a pigtail catheter demonstrates duplicated IVC, (b) the pigtail catheter is in the right IVC, and (c) completion venogram of suprarenal placement of the IVC filter.
- Color Doppler ultrasonography image demonstrating no vascularity within intrauterine mass with cystic spaces, and (d) color Doppler ultrasonography image demonstrating vascularity within intrauterine mass with cystic spaces","1. Hemorrhagic CVA in left frontal lobe
2. T2 coronal slice showing a well-circumscribed mass predominantly solid with cystic component compared with T1 slice, with no local invasion.
3.  Right side adrenal abscess with calcification (coronal view).
4. (a) Digital subtraction venogram performed by a pigtail catheter demonstrates duplicated IVC, (b) the pigtail catheter is in the right IVC, and (c) completion venogram of suprarenal placement of the IVC filter.
5. Color Doppler ultrasonography image demonstrating no vascularity within intrauterine mass with cystic spaces.",0.0081,0.0026,0.0018,0.0015,0.0255,0.1526
ROCOv2_2023_test_000096,XR,Chest radiograph (P-A view) showing consolidation on the left upper and lower lobes and right upper lobe,"Based on the context of similar medical images:
- Posteroanterior chest X-ray in inspiration on presentation, demonstrating a large right-sided pneumothorax.
-  Chest radiograph revealing bilateral ground-glass opacity reflecting fluid filling of the alveolar spaces.
- Anteroposterior radiograph of the hip demonstrating the cross oversign associated with acetabular retroversion. In the image the yellow line represents the anterior rim of the acetabulum, blue line reprents the posterior rim, and the red dot is the middle of the femoral head.
- A preoperative lateral radiograph demonstrating the degenerative changes in the knee
- Chest radiograph demonstrating diffuse bilateral opacities in the right lung.","1. Posteroanterior chest X-ray in inspiration on presentation, demonstrating a large right-sided pneumothorax.
2.  Chest radiograph revealing bilateral ground-glass opacity reflecting fluid filling of the alveolar spaces.
3. Anteroposterior radiograph of the hip demonstrating the cross oversign associated with acetabular retroversion. In the image the yellow line represents the anterior rim of the acetabulum, blue line reprents the posterior rim, and the red dot is the middle of the femoral head.
4. A preoperative lateral radiograph demonstrating the degenerative changes in the knee
5. Chest radiograph demonstrating diffuse bilateral opacities.",0.0541,0.0313,0.0097,0.0054,0.1701,0.3172
ROCOv2_2023_test_000097,CT,Thoracic computed tomography scan revealing obstruction of the right lower bronchus by a contrast-enhanced intraluminal lesion of 2.5 cm in diameter.,"Based on the context of similar medical images:
- Abdominopelvic computed tomography scan displaying an anterior abscess (red arrow) at the site of a previous hernia repair with synthetic mesh.
- Chest computed tomography scan revealing a 55 × 43-mm exophytic heterogeneously enhancing mass exhibiting some areas of necrosis
- Computed tomography of the abdomen showing perforation of the tumor through muscles of lateral abdominal wall with abscess formation as seen on CT scan.
- CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
- CT scan - transverse section (image 1)Arrow indicates air-fluid levels in the pleural cavity","1. Abdominopelvic computed tomography scan displaying an anterior abscess (red arrow) at the site of a previous hernia repair with synthetic mesh.
2. Chest computed tomography scan revealing a 55 × 43-mm exophytic heterogeneously enhancing mass exhibiting some areas of necrosis
3. Computed tomography of the abdomen showing perforation of the tumor through muscles of lateral abdominal wall with abscess formation as seen on CT scan.
4. CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
5. CT scan - transverse section (image 1)Arrow indicates air-fluid levels suggesting small bowel obstruction. CT: computed tomography",0.0965,0.0584,0.0394,0.0272,0.2201,0.3911
ROCOv2_2023_test_000098,XR,Supine abdominal X-ray showing dilated small bowel loops (arrows).,"Based on the context of similar medical images:
- Post-Pleurodesis Chest X-ray.
- Post-surgery X-ray.
- Anterior-posterior chest X-ray depicting lung volumes bilaterally with bibasilar atelectasis. Also noted is right lateral chest wall subcutaneous emphysema and right sided rib fixation hardware.
- Dorsoventral thoracic radiograph showing a discrete soft tissue nodule in the right caudal lung lobe visible between the 9th and 10th ribs; this nodule is not, however, clearly identifiable on the lateral views
- Chest radiograph showing persistent right pneumothorax despite placement of a 14-French thoracic tube.","1. Post-Pleurodesis Chest X-ray.
2. Post-surgery X-ray.
3. Anterior-posterior chest X-ray depicting lung volumes bilaterally with bibasilar atelectasis. Also noted is right lateral chest wall subcutaneous emphysema and right sided rib fixation hardware.
4. Dorsoventral thoracic radiograph showing a discrete soft tissue nodule in the right caudal lung lobe visible between the 9th and 10th ribs; this nodule is not, however, clearly identifiable on the lateral views
5. Chest radiograph showing persistent right pneumothorax despite placement of a 14-French pigtail catheter.",0.0306,0.0056,0.0032,0.0024,0.0728,0.4106
ROCOv2_2023_test_000099,CT,Abdominal CT-scan revealing right renal atrophy with nonspecific ureteral and pyelocaliceal ectasia and retroperitoneal fibrosis involving the right ureter,"Based on the context of similar medical images:
- Computed tomography (CT) scan of the abdomen demonstrating oblong collections in the left lower quadrant omentum and within the pelvis containing predominantly indeterminate fluid (arrow).
- CT finding of first thrombus in the area of left ventricular apex (purple arrow).
- Adrenal lymphangioma. Abdomen CT, transverse cross-section, after eight years.
- CT of the chest: Interstitial lung disease with bronchiectasis
- CT scan of chest 7 days post-admission. A 73×69 mm thick walled abscess cavity with a fluid level is seen in the right lung (arrow).","1. Computed tomography (CT) scan of the abdomen demonstrating oblong collections in the left lower quadrant omentum and within the pelvis containing predominantly indeterminate fluid (arrow).
2. CT finding of first thrombus in the area of left ventricular apex (purple arrow).
3. Adrenal lymphangioma. Abdomen CT, transverse cross-section, after eight years.
4. CT of the chest: Interstitial lung disease with bronchiectasis
5. CT scan of chest 7 days post-admission. A 73×69 mm thick walled abscess cavity with a fluid level is seen in the right lung.",0.0354,0.0178,0.0066,0.0040,0.1111,0.2666
ROCOv2_2023_test_000100,CT,Axial CT scan without contrast enhancement. Red arrows show two spots of unilateral typical deep cortical venous hemorrhages with minor surrounding oedema in the left frontal lobe of the brain. The frontal hemorrhage spot crosses the borders of arterial brain vascular territories.,"Based on the context of similar medical images:
- CT pulmonary embolus (PE) with filling defect within the main pulmonary artery (arrow)CT: computed tomography
- Adrenal lymphangioma. Abdomen CT, transverse cross-section, after eight years.
- Computed tomography (CT) scan of the abdomen demonstrating oblong collections in the left lower quadrant omentum and within the pelvis containing predominantly indeterminate fluid (arrow).
- CT finding of first thrombus in the area of left ventricular apex (purple arrow).
- CT of the thorax showing co-existing emphysematous hyperinflation
Describe the current image in the context of the patient's medical history","1. CT pulmonary embolus (PE) with filling defect within the main pulmonary artery (arrow)CT: computed tomography
2. Adrenal lymphangioma. Abdomen CT, transverse cross-section, after eight years.
3. Computed tomography (CT) scan of the abdomen demonstrating oblong collections in the left lower quadrant omentum and within the pelvis containing predominantly indeterminate fluid (arrow).
4. CT finding of first thrombus in the area of left ventricular apex (purple arrow).
5. CT of the thorax showing co-existing emphysematous hyperinflation",0.1293,0.0581,0.0309,0.0127,0.1727,0.2192
ROCOv2_2023_test_000101,UNKNOWN,Arteriography of the arteriovenous fistula on the right tibial posterior artery.,"Based on the context of similar medical images:
- Frog bilateral hips showing right-sided physeal widening.
- Fluoroscopic view of the abdomen-pelvis. The jejunal extension shows curled up segment within the stomach (yellow arrow).
- Sagittal balance parameters of cervical spine. SVA, sagittal vertical axis; CGH, center of gravity of the head.
- Philips EPIQ, linear transductor, B-mode, frequency 5–12 MHz, right lower abdomen quadrant, cranial kidney: with a highly detailed linear probe it is possible to appreciate in the cranial kidney, recognizable for the pelvic dilatation, the presence of microcystic anechoic dilatation in the right lower abdomen quadrant.","1. Frog bilateral hips showing right-sided physeal widening.
2. Fluoroscopic view of the abdomen-pelvis. The jejunal extension shows curled up segment within the stomach (yellow arrow).
3. Sagittal balance parameters of cervical spine. SVA, sagittal vertical axis; CGH, center of gravity of the head.
4. Philips EPIQ, linear transductor, B-mode, frequency 5–12 MHz, right lower abdomen quadrant, cranial kidney: with a highly detailed linear probe it is possible to appreciate in the cranial kidney, recognizable for the pelvic dilatation, the presence of microcystic anechoic dilatations in papillary zone (signed by yellow arrowheads) and multiple diffuse hyperechoic spots (calcifications, signed by yellow arrows)
5. Echocardiogram shows a 0.9×0.6-cm-sized vegetation on the atrial side of the anterior leaflet of the tricuspid valve. Informed consent for publication of the clinical images was obtained from the patient.",0.0504,0.0358,0.0103,0.0055,0.1878,0.2301
ROCOv2_2023_test_000102,XR,"X-ray image of aseptic loosening of the distal stem of the humeral intercalary endoprosthesis. Resection of the metastasis revealed it was a uterine sarcoma solitary metastatic lesion of the left humerus. After 23 months, there was aseptic loosening. Due to the patient’s poor general condition (pulmonary and multiple skeletal metastases) and acceptable functional result (a Musculoskeletal Tumor Society score of 21), revision was not indicated. This image is from patient 7 in Table 1.","Based on the context of similar medical images:
- Chest X-Ray with abdominal shield suggestive of bilateral inhomogeneous infiltrates and a thick-walled cavity with air-fluid level in the lower zone of the right lung field.
- Focal right upper lobar opacity on chest X-ray
- Repeat chest X-ray showing bilateral infiltrates.
- Abdominal X-ray demonstrating extensive pneumatosis intestinalis in the right and transverse colon and greater omentum (yellow arrows). End colostomy stoma bag is seen in the left lower quadrant.
- Subsequent chest radiograph showing nearly complete opacification of the right hemithorax and progressive opacification of the left hemithorax","1. Chest X-Ray with abdominal shield suggestive of bilateral inhomogeneous infiltrates and a thick-walled cavity with air-fluid level in the lower zone of the right lung field.
2. Focal right upper lobar opacity on chest X-ray
3. Repeat chest X-ray showing bilateral infiltrates.
4. Abdominal X-ray demonstrating extensive pneumatosis intestinalis in the right and transverse colon and greater omentum (yellow arrows). End colostomy stoma bag is seen in the left lower quadrant.
5. Subsequent chest radiograph showing nearly complete opacification of the right hemithorax and progressive opacification of the left lung base.",0.2170,0.0909,0.0430,0.0167,0.1625,0.3174
ROCOv2_2023_test_000103,XR,Chest Xray showing markedly enlarged heart.,"Based on the context of similar medical images:
- Preoperative radiograph of the patient with hip osteoarthritis (Kellgren-Lawrence Stage 3).
- Mediolateral dislocation after medial cortical hinge fracture. A standard AP radiograph taken on the first postoperative day after biplane LCW-DFO using a TomoFix™ (DePuy Synthes, Raynham, MA, USA) locking compression plate is showing a mediolateral dislocation of > 2 mm in the coronal plane caused by a medial cortical hinge fracture. Distance d; horizontal distance between the proximal and distal medial cortex
-  Fat pad sign. Lateral radiograph of a 13-year-old boy with a fat pad sign on the left side of the chest.","1. Preoperative radiograph of the patient with hip osteoarthritis (Kellgren-Lawrence Stage 3).
2. Mediolateral dislocation after medial cortical hinge fracture. A standard AP radiograph taken on the first postoperative day after biplane LCW-DFO using a TomoFix™ (DePuy Synthes, Raynham, MA, USA) locking compression plate is showing a mediolateral dislocation of > 2 mm in the coronal plane caused by a medial cortical hinge fracture. Distance d; horizontal distance between the proximal and distal medial cortex
3.  Fat pad sign. Lateral radiograph of a 13-year-old boy, showing an anterior and posterior fat pad sign without visible fracture. A proximal radius fracture was identified using computed tomography.
4. Radiograph of the left hip after surgery.
5. X-ray of the right femur (AP view) showing DCP and surrounding hyperlucency.AP - anteroposterior,  DCP - dynamic compression plate",0.0252,0.0046,0.0026,0.0020,0.0824,0.3042
ROCOv2_2023_test_000104,UNKNOWN,High Resolution Chest Computer TomographyBasal ground-glass opacities,"Based on the context of similar medical images:
- Filling defect within the duodenum on MRCP.
- Erector Spinae Plane Block. ESM = erector spinae muscle; LA = site of local anesthetic; NS = needle shaft; RM = rhomboid muscle; T4 = transverse process of the fourth thoracic vertebra; TM = trapezius muscle
- Maintaining the integrity of the femoral isthmus is mandatory; a minimal contact of 2 cm is necessary for primary stability of the stem.
- CXR on the right side of the thoracic vertebrae is necessary to confirm the presence of a filling defect.","1. Filling defect within the duodenum on MRCP.
2. Erector Spinae Plane Block. ESM = erector spinae muscle; LA = site of local anesthetic; NS = needle shaft; RM = rhomboid muscle; T4 = transverse process of the fourth thoracic vertebra; TM = trapezius muscle
3. Maintaining the integrity of the femoral isthmus is mandatory; a minimal contact of 2 cm is necessary for primary stability of the stem.
4. CXR on initial presentation.
5. Limited echocardiogram following tPA therapy showing complete resolution of the intracardiac masst. PA: tissue plasminogen activator",0.0000,0.0000,0.0000,0.0000,0.0000,0.1123
ROCOv2_2023_test_000105,UNKNOWN,Transthoracic echocardiogram showing a giant mass (white arrow) in the left atrium obstructing the mitral valve (yellow arrow) that is suggestive of myxoma,"Based on the context of similar medical images:
- A Tomographic Image of the Shoulder With the Upper Screw Off the Base of the Coracoid Process.
- The cross-sectional area of the paravertebral muscles.
- Longitudinal scan with evidence of B-lines: vertical artifacts perpendicular to the pleural line are indicative of inflammation or interstitial edema.
- Postoperative CXR revealing complete lung expansion, no associated pneumothorax, no effusion.
- Bilateral frog leg radiographs at one year postoperatively.
Describe the current image in clinical terms:","1. A Tomographic Image of the Shoulder With the Upper Screw Off the Base of the Coracoid Process.
2. The cross-sectional area of the paravertebral muscles.
3. Longitudinal scan with evidence of B-lines: vertical artifacts perpendicular to the pleural line are indicative of inflammation or interstitial edema.
4. Postoperative CXR revealing complete lung expansion, no associated pneumothorax, no effusion.
5. Bilateral frog leg radiographs at one year postoperatively.",0.0538,0.0076,0.0040,0.0029,0.0744,0.1625
