image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000257,UNKNOWN,Contrast extravasation in the sigmoid colon (Arrow).,"Based on the context of similar medical images:
- Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
- Axial T1 postcontrast sequence reveals thick, an irregular peripheral rim of enhancement in the right paravertebral region of the base of the skull and enhancing adjacent bone marrow of atlas vertebra representing skull base osteomyelitis with abscess in the paravertebral region","1. Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
2. Axial T1 postcontrast sequence reveals thick, an irregular peripheral rim of enhancement in the right paravertebral region of the base of the skull and enhancing adjacent bone marrow of atlas vertebra representing skull base osteomyelitis with abscess formation (blue arrow). A note is made of enhancing meninges in the thecal space representing meningitis (red arrow).
3. A 58-year-old man with left internal carotid artery occlusions, the compensation of collaterals from the right internal carotid artery, external carotid artery and the left vertebral artery to the left hemisphere is insufficient and slow. ASITN/SIR collateral flow grading system: 1.
4. Settings of x and y axes for video analysis. C3, third cervical vertebra; C5, fifth cervical vertebra.
5. High Resolution Chest Computer TomographyBasal ground-glass opacities",0.0268,0.0155,0.0060,0.0038,0.1265,0.1697
ROCOv2_2023_test_000258,UNKNOWN,Pseudoaneurysm was occulted with coils and gel foam cubes (Arrow).,"Based on the context of similar medical images:
- Axial T1 postcontrast sequence reveals thick, an irregular peripheral rim of enhancement in the right paravertebral region of the base of the skull and enhancing adjacent bone marrow of atlas vertebra representing skull base osteomyelitis with abscess formation (blue arrow). A note is made of enhancing meninges in the thecal space representing meningitis (red arrow).
- Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dMTE, Linear distance of the lateral trochlear edge; the dMTE, Linear distance of the medial trochlear edge; the dMTE, Linear distance of the lateral trochlear edge.","1. Axial T1 postcontrast sequence reveals thick, an irregular peripheral rim of enhancement in the right paravertebral region of the base of the skull and enhancing adjacent bone marrow of atlas vertebra representing skull base osteomyelitis with abscess formation (blue arrow). A note is made of enhancing meninges in the thecal space representing meningitis (red arrow).
2. Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
3. A 58-year-old man with left internal carotid artery occlusions, the compensation of collaterals from the right internal carotid artery, external carotid artery and the left vertebral artery to the left hemisphere is insufficient and slow. ASITN/SIR collateral flow grading system: 1.
4. Sub-segmental PE (indicated by green arrow)PE: pulmonary embolism
5. Scapulo-thoracic angle measurment.",0.0414,0.0240,0.0159,0.0073,0.1627,0.1846
ROCOv2_2023_test_000259,MRI,T2 weighted image showing a persistent spinoglenoid cyst of the shoulder following initial surgery. There is further atrophy of the infraspinatus muscle compared to the earlier MRI pre-operatively.,"Based on the context of similar medical images:
- Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular white matter affected. She had brainstem involvement (not shown) and was treated with intravenous methylprednisolone early. She survived with mild to moderate neurological sequelae. She was the first in her family to be genetically confirmed as positive for a RAN gene mutation. - Acute Necrotizing Encephalopathy (Local case).","1. Acute Necrotizing Encephalopathy (Local case). (Personal case of APN and JMW): Axial T-2 weighted MRI of a 9-year-old girl with who presented with classical clinical features of ANE and was admitted to the local paediatric intensive care unit. The MRI shows the classical symmetrical involvement of both thalami (with a target appearance) and symmetrical external capsular white matter affected. She had brainstem involvement (not shown) and was treated with intravenous methylprednisolone early. She survived with mild to moderate neurological sequelae. She was the first in her family to be genetically confirmed as positive for a RANBP2 mutation, with two of her cousins having been previously affected. The genetic result assisted with identification of at-risk family members, counseling and subsequent preventative measures including vaccination and early ANE ‘crisis’ management.
2. Sagittal MRI images at age of 9 months showing displayed diffusely and symmetrically abnormal signal in the white matter in bilateral cerebral hemispheres, cerebellar.
3. T2-weighted MRI shows no abnormal findings in the left testicle after treatment.
4. Coronal magnetic resonance imaging with gadolinium contrast of the skull base. The arrow points to right skull base with enhancing lesion.
5. Sagittal FLAIR post-contrast MRI.The image is showing lack of enhancement at the level of scalp lesion (blue arrow), indicating a fibrous rather than venous substance, contrasting with sinus pericranii. Beaked tentorium is also shown again (yellow arrow).FLAIR: fluid-attenuated inversion recovery",0.0833,0.0252,0.0079,0.0044,0.2214,0.2079
ROCOv2_2023_test_000260,UNKNOWN,Venogram of the Right Femoral Vein OcclusionA venogram clarified the right femoral vein occlusion.,"Based on the context of similar medical images:
- Sub-segmental PE (indicated by green arrow)PE: pulmonary embolism
- Posterior-approach cervical epidural blood patch under fluoroscopy.
- X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
- Lung image with pneumonia.
- Chest radiography on admission showed bilateral reticular shadows but no finding of cavity lesions.
Describe the current image in clinical terms:","1. Sub-segmental PE (indicated by green arrow)PE: pulmonary embolism
2. Posterior-approach cervical epidural blood patch under fluoroscopy.
3. X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
4. Lung image with pneumonia.
5. Chest radiography on admission showed bilateral reticular shadows but no finding of cavity lesions.",0.0465,0.0074,0.0040,0.0030,0.0905,0.3063
ROCOv2_2023_test_000261,CT,Computed tomography imaging. Chest computed tomography revealed an isolated anterior mediastinal mass with a maximum diameter measuring 22 mm without invasion to the surrounding tissues,"Based on the context of similar medical images:
- CT scan revealed the persistence of the air bubble.
- CT chest on hospital day 25 showing bilateral diffuse opacities
- CT chest axial view showing a huge ascending aortic aneurysm (*).
- Postoperative abdominal CT scan showing migration of the stercolith in the cecum (white arrow).
- Coronal computed tomography image demonstrating a homogenous mass (arrow) in the left lung apex with erosion of the underlying vertebra (short arrow).
Describe the current image in clinical terms:","1. CT scan revealed the persistence of the air bubble.
2. CT chest on hospital day 25 showing bilateral diffuse opacities
3. CT chest axial view showing a huge ascending aortic aneurysm (*).
4. Postoperative abdominal CT scan showing migration of the stercolith in the cecum (white arrow).
5. Coronal computed tomography image demonstrating a homogenous mass (arrow) in the left lung apex with erosion of the underlying vertebra (short arrow).",0.0900,0.0302,0.0098,0.0056,0.1903,0.2703
ROCOv2_2023_test_000262,UNKNOWN,"An intracardiac tumor attached to the ventricular septum as observed on four chamber view—LA, left atrium; RA, right atrium; LV, left ventricle; RV, right ventricle.","Based on the context of similar medical images:
- Longitudinal scan with presence of massive pleural effusion above the diaphragmatic line in pleural cavity, with atelectasis of adjacent lung parenchyma.
- Fluoroscopic image showing strut grafts in place across the metatarsal phalangeal joint.
- Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the lateral trochlear edge.","1. Longitudinal scan with presence of massive pleural effusion above the diaphragmatic line in pleural cavity, with atelectasis of adjacent lung parenchyma.
2. Fluoroscopic image showing strut grafts in place across the metatarsal phalangeal joint.
3. Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
4. High Resolution Chest Computer TomographyBasal ground-glass opacities
5. Gallbladder fossa marked with an arrow (↑), note that gallbladder is not in its normal anatomical position",0.0917,0.0092,0.0043,0.0029,0.1232,0.1974
ROCOv2_2023_test_000263,UNKNOWN,"Heart ultrasounography. Apical four chamber view. RA right atrium, RV right ventricle, LA left atrium, LV left ventricle","Based on the context of similar medical images:
- The ‘Snowman’ sign
- Follow-up bone length study. A bone length study from 14 months after the arthrodesis demonstrates a minor leg-length discrepancy.
- Measurement of lymph node density (right hilum).
- Late gadolinium enhancement (LGE) images demonstrating quantification of the septal burden of replacement fibrosis (encircled) using the 3 standard deviations threshold on consecutive short-axis slices technique.
- Normal aortography
Describe the current image in clinical terms:","1. The ‘Snowman’ sign
2. Follow-up bone length study. A bone length study from 14 months after the arthrodesis demonstrates a minor leg-length discrepancy.
3. Measurement of lymph node density (right hilum).
4. Late gadolinium enhancement (LGE) images demonstrating quantification of the septal burden of replacement fibrosis (encircled) using the 3 standard deviations threshold on consecutive short-axis slices technique.
5. Normal aortography",0.0330,0.0061,0.0035,0.0026,0.0503,0.0761
ROCOv2_2023_test_000264,XR,"Chest x-ray (CXR) showed diffuse patchy lung infiltrates, concerning possible venous congestion or pulmonary edema with enlargement of the cardio-mediastinal silhouette and double density knob sign","Based on the context of similar medical images:
- Preoperative radiograph of a female 35-year-old patient with left hip dislocation and fracture of the femoral head (Pipkin type 1 fracture)
- TOE long-axis view of the aortic bioprosthesis poorly visible on X-ray—distal disc of the occluder visualized while being implanted in the PVL located at the right coronary sinus.
- Normal mechanic alignment of right lower limb in standing full‐length radiograph.
- Preoperative anteroposterior pelvic X-ray of a 31-year-old female shows narrowing of joint space and cortical erosions and lucency in the acetabulum.","1. Preoperative radiograph of a female 35-year-old patient with left hip dislocation and fracture of the femoral head (Pipkin type 1 fracture)
2. TOE long-axis view of the aortic bioprosthesis poorly visible on X-ray—distal disc of the occluder visualized while being implanted in the PVL located at the right coronary sinus.
3. Normal mechanic alignment of right lower limb in standing full‐length radiograph.
4. Preoperative anteroposterior pelvic X-ray of a 31-year-old female shows narrowing of joint space and cortical erosions and lucency in the acetabulum and femoral head of the right hip.
5.  Chest X-ray, Chest radiography demonstrating and esophageal chest tube inserted for a patient with a caustic injury. ",0.0707,0.0269,0.0091,0.0053,0.1111,0.4428
ROCOv2_2023_test_000265,CT,Coronal view of CT angiography of the chest showing aneurysmal dilatation of the aortic root approaching 6 cm with extensive DeBakey type 1 dissection,"Based on the context of similar medical images:
- CT abdomen showing the distal pancreatic body and tail are enlarged with blurred contour and peripancreatic fluid collection. A focal hypodense area is found in the pancreatic tail (arrows). Acute pancreatitis with necrosis in the pancreatic tail is suggested.
- Neck CT showing a left lymph node conglomerate with hypodense images due to necrotic changes, loss of cleavage plane with muscle structures, and mass effect on the ipsilateral jugular vein.CT: computed tomography
- Two-mm axial section from a CT scan showing the perisplenic haematoma (*) and hypodensity (arrow) separating the perisplenic haematoma from the pancreas.","1. CT abdomen showing the distal pancreatic body and tail are enlarged with blurred contour and peripancreatic fluid collection. A focal hypodense area is found in the pancreatic tail (arrows). Acute pancreatitis with necrosis in the pancreatic tail is suggested.
2. Neck CT showing a left lymph node conglomerate with hypodense images due to necrotic changes, loss of cleavage plane with muscle structures, and mass effect on the ipsilateral jugular vein.CT: computed tomography
3. Two-mm axial section from a CT scan showing the perisplenic haematoma (*) and hypodensity (arrow) separating the upper anterior pole of the spleen (p) from the body (b). CT section number 54.
4. A CT scan of the chest. The scan shows a small sub-pleural nodule-like consolidation (white arrow). 
5. Contrast-enhanced abdominal CT scan in the axial plane demonstrating air-filled duodenal diverticulum with local mild duodenal wall thickening (red arrows) and fluid collections (blue arrows)",0.0593,0.0071,0.0035,0.0025,0.1198,0.2367
ROCOv2_2023_test_000266,UNKNOWN,A Tomographic Image of the Shoulder With the Upper Screw Off the Base of the Coracoid Process.,"Based on the context of similar medical images:
- Frog bilateral hips showing bilateral screw failure and progressive slip of the right and left sides.
- Mid-esophageal view of Transesophageal echocardiogram showing flail P2 portion of the mitral valve.LA: Left atrium, LV: Left ventricle
- Chest radiography on admission showed bilateral reticular shadows but no finding of cavity lesions.
- X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
- Sagittal view of the retroperitoneal mass
Describe the current image in clinical terms","1. Frog bilateral hips showing bilateral screw failure and progressive slip of the right and left sides.
2. Mid-esophageal view of Transesophageal echocardiogram showing flail P2 portion of the mitral valve.LA: Left atrium, LV: Left ventricle
3. Chest radiography on admission showed bilateral reticular shadows but no finding of cavity lesions.
4. X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
5. Sagittal view of the retroperitoneal mass",0.0962,0.0432,0.0122,0.0065,0.2068,0.3052
ROCOv2_2023_test_000267,UNKNOWN,A Tomographic Image of the Shoulder With the Lower Screw Inside the Body of the Scapula.,"Based on the context of similar medical images:
- Anteroposterior view of the left shoulder demonstrating proximal migration of the humeral head, noted by disruption of Shenton’s line.HH: humeral head, GF: glenoid fossa, PM: proximal migration, SL: Shenton's line
- Contrast remained at the positions of dissections (arrows).
- Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge","1. Anteroposterior view of the left shoulder demonstrating proximal migration of the humeral head, noted by disruption of Shenton’s line.HH: humeral head, GF: glenoid fossa, PM: proximal migration, SL: Shenton's line
2. Contrast remained at the positions of dissections (arrows).
3. Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
4. Late gadolinium enhancement (LGE) images demonstrating quantification of the septal burden of replacement fibrosis (encircled) using the 3 standard deviations threshold on consecutive short-axis slices technique.
5. Axial T1 postcontrast sequence reveals thick, an irregular peripheral rim of enhancement in the right paravertebral region of the base of the skull and enhancing adjacent bone marrow of atlas vertebra representing skull base osteomyelitis with abscess formation (blue arrow). A note is made of enhancing meninges in the thecal space representing meningitis (red arrow).",0.0708,0.0356,0.0104,0.0057,0.2195,0.4195
ROCOv2_2023_test_000268,XR,Admission chest radiograph showing a right peri-hilar dense opacity suspicious for tumor mass (outlined by the red dotted line) with surrounding subtle areas of lung atelectasis.,"Based on the context of similar medical images:
- Lateral radiograph of right arm. Arrows identify displacement of the anterior and posterior fat pads consistent with a joint effusion.
- Focal right upper lobar opacity on chest X-ray
- Panoramic radiograph with mandibular lesion
- X-ray chest showing marked subcutaneous emphysema, pneumomediastinum (blue arrows), and small left apical pneumothorax (red arrow)
- Chest X-ray showed left-sided pneumothorax (yellow arrows) and ICT in situ (red arrow).
Describe the current image in clinical terms:","1. Lateral radiograph of right arm. Arrows identify displacement of the anterior and posterior fat pads consistent with a joint effusion.
2. Focal right upper lobar opacity on chest X-ray
3. Panoramic radiograph with mandibular lesion
4. X-ray chest showing marked subcutaneous emphysema, pneumomediastinum (blue arrows), and small left apical pneumothorax (red arrow)
5. Chest X-ray showed left-sided pneumothorax (yellow arrows) and ICT in situ (red arrow).",0.1340,0.0118,0.0053,0.0035,0.1816,0.3282
ROCOv2_2023_test_000269,UNKNOWN,Echocardiography Showing Severe Tricuspid Regurgitation After Single Leaflet Device Attachment,"Based on the context of similar medical images:
- Gallbladder fossa marked with an arrow (↑), note that gallbladder is not in its normal anatomical position
- Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
- Contrast remained at the positions of dissections (arrows).
- Anteroposterior view of the left shoulder demonstrating the location of the gallbladder fossa","1. Gallbladder fossa marked with an arrow (↑), note that gallbladder is not in its normal anatomical position
2. Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
3. Contrast remained at the positions of dissections (arrows).
4. Anteroposterior view of the left shoulder demonstrating proximal migration of the humeral head, noted by disruption of Shenton’s line.HH: humeral head, GF: glenoid fossa, PM: proximal migration, SL: Shenton's line
5. Preoperative antero-posterior radiographs of the hip joints.Preoperative antero-posterior radiographs show narrowing of the hip joint on the right side, caused by TB, with significant pelvic obliquity and adduction contracture of the hip.",0.0000,0.0000,0.0000,0.0000,0.0243,0.1381
ROCOv2_2023_test_000270,UNKNOWN,Demonstration of measuring regions of intrest on T2-weighted axial MR,"Based on the context of similar medical images:
- Sub-segmental PE (indicated by green arrow)PE: pulmonary embolism
- X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
- Posterior-approach cervical epidural blood patch under fluoroscopy.
- Chest radiography on admission showed bilateral reticular shadows but no finding of cavity lesions.
- Anteroposterior view of the left shoulder demonstrating proximal migration of the humeral head, noted by disruption of Shenton’s line.HH: humeral head, GF: glenohumeral joint","1. Sub-segmental PE (indicated by green arrow)PE: pulmonary embolism
2. X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
3. Posterior-approach cervical epidural blood patch under fluoroscopy.
4. Chest radiography on admission showed bilateral reticular shadows but no finding of cavity lesions.
5. Anteroposterior view of the left shoulder demonstrating proximal migration of the humeral head, noted by disruption of Shenton’s line.HH: humeral head, GF: glenoid fossa, PM: proximal migration, SL: Shenton's line",0.0291,0.0053,0.0030,0.0023,0.1036,0.1418
ROCOv2_2023_test_000271,XR, Chest radiograph revealing bilateral ground-glass opacity reflecting fluid filling of the alveolar spaces.,"Based on the context of similar medical images:
- Abdominal x-ray showing mucosal wall thickening with narrowing in the lumen of the descending colon (yellow arrows).
- Normal mechanic alignment of right lower limb in standing full‐length radiograph.
- X-ray chest showing marked subcutaneous emphysema, pneumomediastinum (blue arrows), and small left apical pneumothorax (red arrow)
- Focal right upper lobar opacity on chest X-ray
- Post-intubation chest x-ray
Describe the current image in clinical terms:","1. Abdominal x-ray showing mucosal wall thickening with narrowing in the lumen of the descending colon (yellow arrows).
2. Normal mechanic alignment of right lower limb in standing full‐length radiograph.
3. X-ray chest showing marked subcutaneous emphysema, pneumomediastinum (blue arrows), and small left apical pneumothorax (red arrow)
4. Focal right upper lobar opacity on chest X-ray
5. Post-intubation chest x-ray",0.0690,0.0283,0.0098,0.0058,0.1408,0.3002
ROCOv2_2023_test_000272,UNKNOWN,Contrast remained at the positions of dissections (arrows).,"Based on the context of similar medical images:
- Lateral cephalogram with marked points, lines, and angles presented in Table 1 used to assess vertical and sagittal position of the mandible. A—point A; ANB—angle between lines NA and NB; B—point B; Gn—gnathion; FO plane—functional occlusal plane; ML—mandibular line; N—nasion; NL—nasal line; NL/ML—angle between lines: NL and ML.
- Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; wL, Width of lateral trochlear facet.","1. Lateral cephalogram with marked points, lines, and angles presented in Table 1 used to assess vertical and sagittal position of the mandible. A—point A; ANB—angle between lines NA and NB; B—point B; Gn—gnathion; FO plane—functional occlusal plane; ML—mandibular line; N—nasion; NL—nasal line; NL/ML—angle between lines: NL and ML.
2. Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
3. Thrombi in the left ventricular apex with high embolic potential.
4. Late gadolinium enhancement (LGE) images demonstrating quantification of the septal burden of replacement fibrosis (encircled) using the 3 standard deviations threshold on consecutive short-axis slices technique.
5. Longitudinal scan with presence of massive pleural effusion above the diaphragmatic line in pleural cavity, with atelectasis of adjacent lung parenchyma.",0.0278,0.0051,0.0029,0.0022,0.1208,0.2103
ROCOv2_2023_test_000273,UNKNOWN,"(a) Example of the 1H-MRS voxel localization. (b) MR proton spectra. mI, myo. Inositol; Cho, choline-containing compound; Cr, creatine; GSH, glutathione; Glx, glutamate and glutamine; NAA, N-acetylaspartate; ppm, parts per million [17].","Based on the context of similar medical images:
- Normal aortography
- Axial T1 post-contrast of sinus pericranii.The image is showing dilated scalp vein that enhances with contrast (yellow arrow) in stark comparison to APCs. APCs do not enhance due to their fibrous nature.APC: atretic parietal encephaloceles
- The ‘Snowman’ sign
- Lateral projection of skeletally mature feline patient demonstrating the cardiac landmarks for vertebral heart scale (VHS) measurements as described by Buchanan.
- Computerized tomography of the chest in 2021 showing an increase in the lung nodule size to 15 mm.","1. Normal aortography
2. Axial T1 post-contrast of sinus pericranii.The image is showing dilated scalp vein that enhances with contrast (yellow arrow) in stark comparison to APCs. APCs do not enhance due to their fibrous nature.APC: atretic parietal encephaloceles
3. The ‘Snowman’ sign
4. Lateral projection of skeletally mature feline patient demonstrating the cardiac landmarks for vertebral heart scale (VHS) measurements as described by Buchanan.
5. Computerized tomography of the chest in 2021 showing an increase in the lung nodule size to 15 mm",0.0874,0.0293,0.0095,0.0054,0.0836,0.1190
ROCOv2_2023_test_000274,CT,Initial computed tomography of the abdomen and pelvis showing splenic enhancement on day one.,"Based on the context of similar medical images:
- Chest CT scan of a novel false-negative PC patient. A 44-year-old nonsmoking female with a ground-glass opacity in the left lower lung showed false-negative CrAg LFA detection in the lung aspirate after CT-guided percutaneous lung biopsy. No suitable pathological tissue was obtained and the patient eventually underwent thoracoscopic surgery and was diagnosed with PC. CrAg = cryptococcal capsular polysaccharide antigen, CT = computed tomography, LFA = lateral flow immunoassay, PC = pulmonary cryptococcosis.
- CT—mesenteric whirling (arrow).
- CT thorax, abdomen, and pelvis.","1. Chest CT scan of a novel false-negative PC patient. A 44-year-old nonsmoking female with a ground-glass opacity in the left lower lung showed false-negative CrAg LFA detection in the lung aspirate after CT-guided percutaneous lung biopsy. No suitable pathological tissue was obtained and the patient eventually underwent thoracoscopic surgery and was diagnosed with PC. CrAg = cryptococcal capsular polysaccharide antigen, CT = computed tomography, LFA = lateral flow immunoassay, PC = pulmonary cryptococcosis.
2. CT—mesenteric whirling (arrow).
3. CT thorax, abdomen, and pelvis (TAP) showing a 2.5 cm, sub-pleural, wedge-shaped lesion over the lateral basal segment of the left lower lobe with adjacent atelectasis and small pleural effusion suggestive of abscess
4. Sagittal CT reconstruction; 28 y/o female; congenital block vertebra C3/4 with degenerative changes in segments C4/5 and C5/6 representing a combination of ASDI and natural degenerative changes.
5. CT angiogram of the chest. The red arrow indicates an area of airspace consolidation on the lower lobe of the left lung",0.0849,0.0402,0.0116,0.0062,0.3087,0.2914
ROCOv2_2023_test_000275,CT,Subsequent computed tomography of the abdomen and pelvis showing the progression of splenic enhancement on day two.,"Based on the context of similar medical images:
- CT angiogram of the chest. The red arrow indicates an area of airspace consolidation on the lower lobe of the left lung
- Sagittal CT reconstruction; 28 y/o female; congenital block vertebra C3/4 with degenerative changes in segments C4/5 and C5/6 representing a combination of ASDI and natural degenerative changes.
- CT—mesenteric whirling (arrow).
- CT thorax, abdomen, and pelvis (TAP) showing a 2.5 cm, sub-pleural, wedge-shaped lesion over the lateral basal segment of the left lower lobe with adjacent atelectasis and small pleural effusion.","1. CT angiogram of the chest. The red arrow indicates an area of airspace consolidation on the lower lobe of the left lung
2. Sagittal CT reconstruction; 28 y/o female; congenital block vertebra C3/4 with degenerative changes in segments C4/5 and C5/6 representing a combination of ASDI and natural degenerative changes.
3. CT—mesenteric whirling (arrow).
4. CT thorax, abdomen, and pelvis (TAP) showing a 2.5 cm, sub-pleural, wedge-shaped lesion over the lateral basal segment of the left lower lobe with adjacent atelectasis and small pleural effusion suggestive of abscess
5.  Computed tomography of the head showing large intraparenchymal hemorrhage of the left anterior temporal lobe and left inferior frontal lobe (arrows) with surrounding edema and mass effect.",0.0917,0.0412,0.0117,0.0062,0.1845,0.3983
ROCOv2_2023_test_000276,CT,Subsequent computed tomography of the abdomen and pelvis showing left pleural effusion and compressive atelectasis on day nine.,"Based on the context of similar medical images:
- Computed tomography (CT) findings upon admission. The CT scan demonstrates a peri-appendicular abscess (arrow)
- Non-contrasted paranasal sinuses CT scan, coronal view for case 2.There is a complete opacification of sino-nasal cavities on both sides due to nasal polyps with opacified lamellar pneumatization of the inferior turbinate bilaterally. The pneumatization is communicating with the maxillary sinus bilaterally (arrows).
- Coronal non-enhanced CT image showing clearly the multicystic nature of the large right kidney mass (arrow)
- Postoperative abdominal computed tomography (CT) of the right kidney mass (arrow)","1. Computed tomography (CT) findings upon admission. The CT scan demonstrates a peri-appendicular abscess (arrow)
2. Non-contrasted paranasal sinuses CT scan, coronal view for case 2.There is a complete opacification of sino-nasal cavities on both sides due to nasal polyps with opacified lamellar pneumatization of the inferior turbinate bilaterally. The pneumatization is communicating with the maxillary sinus bilaterally (arrows).
3. Coronal non-enhanced CT image showing clearly the multicystic nature of the large right kidney mass (arrow)
4. Postoperative abdominal CT scan showing migration of the stercolith in the cecum (white arrow).
5. Computed tomography of the abdomen showing perforation of the tumor through muscles of lateral abdominal wall with abscess formation as seen on CT scan.",0.0619,0.0333,0.0100,0.0055,0.2016,0.3603
ROCOv2_2023_test_000277,UNKNOWN,A 30-year-old patient with a normal placenta. Sagittal T2-weighted HASTE sequence showing an inverted pear-shaped uterus and a preserved myometrium-placenta interface (arrows).,"Based on the context of similar medical images:
- Normal aortography
- Lateral projection of skeletally mature feline patient demonstrating the cardiac landmarks for vertebral heart scale (VHS) measurements as described by Buchanan.
- Axial T1 post-contrast of sinus pericranii.The image is showing dilated scalp vein that enhances with contrast (yellow arrow) in stark comparison to APCs. APCs do not enhance due to their fibrous nature.APC: atretic parietal encephaloceles
- The ‘Snowman’ sign
- Computerized tomography of the chest in 2021 showing an increase in the lung nodule size to 15 mm.","1. Normal aortography
2. Lateral projection of skeletally mature feline patient demonstrating the cardiac landmarks for vertebral heart scale (VHS) measurements as described by Buchanan.
3. Axial T1 post-contrast of sinus pericranii.The image is showing dilated scalp vein that enhances with contrast (yellow arrow) in stark comparison to APCs. APCs do not enhance due to their fibrous nature.APC: atretic parietal encephaloceles
4. The ‘Snowman’ sign
5. Computerized tomography of the chest in 2021 showing an increase in the lung nodule size to 15 mm",0.0874,0.0293,0.0095,0.0054,0.2370,0.1619
