image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000325,XR,"Radiographic measurements of (A) pelvic incidence, (B) sacral slope, (C) pelvic tilt, and (D) lumbar lordosis from lateral lumbar view radiograph.","Based on the context of similar medical images:
- Chest X-ray of second patient showing features of ARDS, and resolving pneumopericardium and pneumomediastinum.
- Chest x-ray with hypotransparency of the right lower lobe
- Chest X-ray anteroposterior on admission: moderately extensive bilateral patchy airspace disease.
- An anteroposterior X-ray of the pelvis with the hip joints of a 70-year-old male patient that presented with injuries to the right lower limb and a superficial head injury without loss of consciousness shows the status after resection of the massive ossifications and revision surgery.
- Repeat chest X-ray showing bilateral infiltrates in the right lower lobe.","1. Chest X-ray of second patient showing features of ARDS, and resolving pneumopericardium and pneumomediastinum.
2. Chest x-ray with hypotransparency of the right lower lobe
3. Chest X-ray anteroposterior on admission: moderately extensive bilateral patchy airspace disease.
4. An anteroposterior X-ray of the pelvis with the hip joints of a 70-year-old male patient that presented with injuries to the right lower limb and a superficial head injury without loss of consciousness shows the status after resection of the massive ossifications and revision surgery.
5. Repeat chest X-ray showing bilateral infiltrates.",0.0455,0.0204,0.0073,0.0044,0.0737,0.1846
ROCOv2_2023_test_000326,XR,"Anteroposterior radiograph of the hip demonstrating the cross oversign associated with acetabular retroversion. In the image the yellow line represents the anterior rim of the acetabulum, blue line reprents the posterior rim, and the red dot is the middle of the femoral head.","Based on the context of similar medical images:
- Abdominal X-ray (red arrowheads) demonstrate dilated bowel loops (likely small bowel) with multiple fluid level noted suggesting small bowel obstruction
- Final panoramic radiograph.
- Chest radiograph following completion of t-PA and DNase therapy demonstrates marked improvement in right-sided opacities.t-PA: tissue plasminogen activator; DNase: dornase alfa.
- Abdominal radiograph showing adynamic air-fluid levels.
- One month anteroposterior follow-up radiograph demonstrating continued osteolysis (yellow arrows) despite resolution of symptoms and no remaining limitations in function.","1. Abdominal X-ray (red arrowheads) demonstrate dilated bowel loops (likely small bowel) with multiple fluid level noted suggesting small bowel obstruction
2. Final panoramic radiograph.
3. Chest radiograph following completion of t-PA and DNase therapy demonstrates marked improvement in right-sided opacities.t-PA: tissue plasminogen activator; DNase: dornase alfa.
4. Abdominal radiograph showing adynamic air-fluid levels.
5. One month anteroposterior follow-up radiograph demonstrating continued osteolysis (yellow arrows) despite resolution of symptoms and no remaining limitations in function status-post revision surgery. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)",0.1443,0.0123,0.0054,0.0036,0.1635,0.2410
ROCOv2_2023_test_000327,UNKNOWN,MW ablation probe placement in the nodule during ablation.,"Based on the context of similar medical images:
- Contrast tubogram showing the tip of the jejunal extension has curled on itself at the duodeno-jejunal (DJ) flexure (yellow arrow). The inner (jejunal) tubing is not present within the external PEG tubing (external to the patient). Impression likely disconnected with contrast seen in both the stomach and the jejunum.
- Quantitative estimation of left ventricle (LV) function using fractional shortening. The upper half of the image displays the placement of M-mode line through the left ventricle in a parasternal short axis view of the heart. The lower half of the image displays the M-mode output. The lower half of the image displays the fractional shortening of the left ventricle in a parasternal long axis view of the heart.","1. Contrast tubogram showing the tip of the jejunal extension has curled on itself at the duodeno-jejunal (DJ) flexure (yellow arrow). The inner (jejunal) tubing is not present within the external PEG tubing (external to the patient). Impression likely disconnected with contrast seen in both the stomach and the jejunum.
2. Quantitative estimation of left ventricle (LV) function using fractional shortening. The upper half of the image displays the placement of M-mode line through the left ventricle in a parasternal short axis view of the heart. The lower half of the image displays the M-mode output. Left ventricle systolic and diastolic diameters are measured to calculate fractional shortening. The scale represents the depth of imaging. LV, Left ventricle.
3. Cavogram of the patent IVC inferior to the thrombosis.
4. Measurement of the Q-angle. The angle between the line connecting the center of the patella and the tibial tuberosity, and the line connecting the center of the patella and the anterior superior iliac spine was defined as the Q-angle
5. Eric Williams Medical Sciences Complex for thoracic surgical management of bilateral spontaneous pneumothoraxes and a left-sided hydrothorax",0.0276,0.0044,0.0024,0.0018,0.0851,0.2520
ROCOv2_2023_test_000328,CT,"Contrast-enhanced computed tomography (CT), venous phase, axial view","Based on the context of similar medical images:
- Abdominal CT scan with contrast.
- CT showing pneumobillia.
- CT showing extraluminal gas around lesser curvature of stomach suspicious for perforated stomach.
- 3.6 cm spiculated mass in the left upper lobe shown on CT scan of the lung (white arrow)
- Computed tomography Axial view demonstrating extensive dilatation of proximal duodenum marked by X, between SMA and AAA marked by blue and black arrow respectively.
Describe the current image in clinical terms:","1. Abdominal CT scan with contrast.
2. CT showing pneumobillia.
3. CT showing extraluminal gas around lesser curvature of stomach suspicious for perforated stomach.
4. 3.6 cm spiculated mass in the left upper lobe shown on CT scan of the lung (white arrow)
5. Computed tomography Axial view demonstrating extensive dilatation of proximal duodenum marked by X, between SMA and AAA marked by blue and black arrow respectively.",0.0870,0.0437,0.0129,0.0070,0.3156,0.3333
ROCOv2_2023_test_000329,MRI,"Imaging of 2-month-old female patient with sublingual dermoid cyst. In T2W, MRI showed well-defined, well-circumscribed, homogenous cystic lesions adjacent to each other, involving the right and midline of the floor of the mouth. The lesions measured approximately 15 × 14 × 12 mm and 15 × 13 × 11 mm.","Based on the context of similar medical images:
- MRI showing resolution of the effusion.
- MRI lumbar spine with contrast showing grade 1 spondylolisthesis at L5–S1 with S1-S2 disk space causing severe spinal stenosis. There is a large object extending inferiorly from L5–S1 disk space.
- Brain MRI axial FLAIR showing hyperintensities in the anterior temporal lobe bilaterally. FLAIR: fluid-attenuated inversion recovery
- Coronal T2 weighted MRI image showing myositis of right iliopsoas muscles (rightward orange arrow) with diffuse marrow hypointensity (downward orange arrow) secondary to lymphocytic infiltration.","1. MRI showing resolution of the effusion.
2. MRI lumbar spine with contrast showing grade 1 spondylolisthesis at L5–S1 with S1-S2 disk space causing severe spinal stenosis. There is a large object extending inferiorly from L5–S1 disk space.
3. Brain MRI axial FLAIR showing hyperintensities in the anterior temporal lobe bilaterally. FLAIR: fluid-attenuated inversion recovery
4. Coronal T2 weighted MRI image showing myositis of right iliopsoas muscles (rightward orange arrow) with diffuse marrow hypointensity (downward orange arrow) secondary to lymphomatous infiltration.MRI - Magnetic Resonance Imaging
5. Sagittal MRI showing enhancements (white arrows) in the periventricular and dorsal pontine regions.MRI: magnetic resonance imaging",0.1400,0.0376,0.0113,0.0062,0.1387,0.2005
ROCOv2_2023_test_000330,CT,Abdominal and pelvic CT with intravenous contrast. Coronal image illustrating dilated fluid-filled loops of the small intestine consistent with high-grade mechanical obstruction.,"Based on the context of similar medical images:
- Imaging of Case 2: temporal bone CT (left)Affected side.CT, computed tomography.
- 18F-fluorodeoxyglucose positron emission tomography/computed tomography axial view of Patient 1 demonstrating increased activity in right ventricular outflow tract below the bioprosthetic pulmonary valve replacement.
- Second clinical case: CT image in transversal plane of pseudoarthrosis occurred after a middle-proximal third humeral shaft fracture in a 64-year-old male patient conservatively treated.
- Pre-operative CT-scan of Case 2 showing profuse turbid ascites, thickening of the intestinal wall and increased activity in the right ventricular outflow tract.","1. Imaging of Case 2: temporal bone CT (left)Affected side.CT, computed tomography.
2. 18F-fluorodeoxyglucose positron emission tomography/computed tomography axial view of Patient 1 demonstrating increased activity in right ventricular outflow tract below the bioprosthetic pulmonary valve replacement.
3. Second clinical case: CT image in transversal plane of pseudoarthrosis occurred after a middle-proximal third humeral shaft fracture in a 64-year-old male patient conservatively treated.
4. Pre-operative CT-scan of Case 2 showing profuse turbid ascites, thickening of the intestinal wall, intestine tethered to the spinal column, but no peritoneal calcifications
5. CT ears without contrast showed gross soft tissue edema about the pinna of the right ear and within subcutaneous fat at the base.",0.0654,0.0248,0.0084,0.0049,0.1238,0.2624
ROCOv2_2023_test_000331,UNKNOWN,CXR on initial presentation.,"Based on the context of similar medical images:
- Resolution of intraluminal waisting upon focal dilatation
- Fluoroscopic evaluation of venous anatomy pertinent to cardiac implantable electronic device implant. Venogram performed with a contrast injection via the left brachiocephalic vein. The locations of the left subclavian, axillary, and cephalic veins are labeled. The approximate location of the left axillary artery is marked by a red dashed line.
- Intraoperative method under fluoroscopy guidance with a Bovie cable or radiopaque rod
- Case 2: T2/FLAIR hyperintense lesions in the middle cerebellar peduncles with extension to the cerebellar peduncles","1. Resolution of intraluminal waisting upon focal dilatation
2. Fluoroscopic evaluation of venous anatomy pertinent to cardiac implantable electronic device implant. Venogram performed with a contrast injection via the left brachiocephalic vein. The locations of the left subclavian, axillary, and cephalic veins are labeled. The approximate location of the left axillary artery is marked by a red dashed line.
3. Intraoperative method under fluoroscopy guidance with a Bovie cable or radiopaque rod
4. Case 2: T2/FLAIR hyperintense lesions in the middle cerebellar peduncles with extension to the cerebellar white matter. FLAIR: fluid-attenuated inversion recovery
5. Parasternal short-axis view showing the posteromedial (PM) and anterolateral (AL) commissures and the mitral scallops.",0.0190,0.0043,0.0026,0.0020,0.0667,0.3890
ROCOv2_2023_test_000332,US,"Ultrasound appearance of gallbladder volvulus: gallbladder fossa marked with an arrow (↑), note that gallbladder is floating out of fossa/anterior","Based on the context of similar medical images:
-  Endoscopic ultrasound image of a round liver metastasis.
- The lead bullet identified with ultrasound.
- Doppler ultrasound image of the right scapular mass after thirteen sessions of lesion-focused radiotherapy showing less intra-metastatic arteriovenous shunts
- Ultrasound image of the left thyroid area during US-FNABAn ultrasound examination during US-FNAB revealed a hypoechoic cystic lesion (red arrow) in the left thyroid. The margins were smooth and well-defined. A few echogenic granules were observed in the capsule. An FNAB was then performed with two needle passes of a 1.5-mm needle. The lesion was then resected with a 3-mm needle.","1.  Endoscopic ultrasound image of a round liver metastasis.
2. The lead bullet identified with ultrasound.
3. Doppler ultrasound image of the right scapular mass after thirteen sessions of lesion-focused radiotherapy showing less intra-metastatic arteriovenous shunts
4. Ultrasound image of the left thyroid area during US-FNABAn ultrasound examination during US-FNAB revealed a hypoechoic cystic lesion (red arrow) in the left thyroid. The margins were smooth and well-defined. A few echogenic granules were observed in the capsule. An FNAB was then performed with two needle passes of a 21-gauge needle. A hypoechoic solid lesion (white star) corresponding to the site of the left parathyroid was also identified but not biopsied.US-FNAB - ultrasound-guided fine-needle aspiration biopsy
5. Airway ultrasound image at the level of thyroid gland demonstrating laryngeal air column width (arrow). TG, thyroid gland; SM, strap muscles.",0.0776,0.0082,0.0039,0.0027,0.1355,0.3266
ROCOv2_2023_test_000333,UNKNOWN,"Gallbladder fossa marked with an arrow (↑), note that gallbladder is not in its normal anatomical position","Based on the context of similar medical images:
- Computerized tomography of the neck showing pneumomediastinum with subcutaneous gas throughout the neck soft tissue (red arrows)
- Case 2: Parastomal varix in 61-year-old male. Post embolization venogram via the SMV demonstrating interval resolution of parastomal varices. Embolization agents used: coils (red arrow), embozene particles (700 μm), and 1000 units of thrombin.
- Transthoracic echocardiography showed a heterogeneous and irregular mass-like lesion measuring approximately 45×40 mm on the right ventricular free wall. Part of the lesion was located on the left ventricular free wall.","1. Computerized tomography of the neck showing pneumomediastinum with subcutaneous gas throughout the neck soft tissue (red arrows)
2. Case 2: Parastomal varix in 61-year-old male. Post embolization venogram via the SMV demonstrating interval resolution of parastomal varices. Embolization agents used: coils (red arrow), embozene particles (700 μm), and 1000 units of thrombin.
3. Transthoracic echocardiography showed a heterogeneous and irregular mass-like lesion measuring approximately 45×40 mm on the right ventricular free wall. Part of it protruded into the epicardium. LA, left atrium; LV, left ventricle; RA, right atrium; RV, right ventricle.
4. Echocardiography Showing Severe Tricuspid Regurgitation After Single Leaflet Device Attachment
5. Diagnostic/investigations",0.0550,0.0226,0.0078,0.0046,0.1475,0.2295
ROCOv2_2023_test_000334,CT,CT abdomen. Computerized tomography of the abdomen showed peripancreatic stranding and haziness (arrow) suggestive of acute pancreatitis.,"Based on the context of similar medical images:
- Contrast-enhanced computed tomography of the falciform ligament abscess at the time of the first admission. A 25-mm, enhanced mass containing small low-density areas was observed below the center of the diaphragm (white arrow)
-  CBCT of the coronal slice showing the proximity of impacted tooth to the lingual nerve. CBCT, Cone beam computed tomography.
- CT scan of the pelvis findings.
- Computed tomography on day 26Follow-up enhanced computed tomography on day 26 revealed no apparent progression of left iliopsoas hematoma, and no extravasation of contrast media was observed in the iliopsoas","1. Contrast-enhanced computed tomography of the falciform ligament abscess at the time of the first admission. A 25-mm, enhanced mass containing small low-density areas was observed below the center of the diaphragm (white arrow)
2.  CBCT of the coronal slice showing the proximity of impacted tooth to the lingual nerve. CBCT, Cone beam computed tomography.
3. CT scan of the pelvis findings.
4. Computed tomography on day 26Follow-up enhanced computed tomography on day 26 revealed no apparent progression of left iliopsoas hematoma, and no extravasation of contrast media was seen.
5. CT abdomen axial view revealing a large portocaval lymph node (arrows) and low attenuation suggesting a large necrotic node with splenic lesion",0.0991,0.0520,0.0292,0.0123,0.2459,0.3016
ROCOv2_2023_test_000335,CT,Coronal computed tomography image showing bilateral external iliac vein aneurysms.,"Based on the context of similar medical images:
- Imaging findings from whole body PET CT. On fused FDG PET CT, after resection, there is no evidence of inguinal lymphadenopathy (yellow arrows).
- CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
- Contrast-enhanced computed tomography showing swelling of the right submandibular lymph node (arrow)
- Thoracic computed tomography (CT) at day 9 after admission revealed a bilateral central pulmonary embolism.
- Axial CT scan of the head shows complete resection of the tumor (arrow)","1. Imaging findings from whole body PET CT. On fused FDG PET CT, after resection, there is no evidence of inguinal lymphadenopathy (yellow arrows).
2. CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
3. Contrast-enhanced computed tomography showing swelling of the right submandibular lymph node (arrow)
4. Thoracic computed tomography (CT) at day 9 after admission revealed a bilateral central pulmonary embolism.
5. Axial CT scan of the head shows complete loss of gray-white matter differentiation and complete obliteration of brain sulci and cisterns suggesting diffuse anoxic brain injury CT, computerized tomography",0.0424,0.0190,0.0068,0.0041,0.1965,0.3089
ROCOv2_2023_test_000336,MRI,Brain MRI: Diffusion-weighted images reveal a focal ischemic stroke in the dorsal pons (arrows).,"Based on the context of similar medical images:
- Fetal MRI showing the dilated fetal airway (blue arrow), everted diaphragm (yellow arrow) and ascites (white arrow) typical of fetal CHAOS.
- MRI Scan (Sagittal)
- Sagittal MRI showing enhancements (white arrows) in the periventricular and dorsal pontine regions.MRI: magnetic resonance imaging
-  Sagittal fat-suppressed proton density-weighted magnetic resonance imaging shows a left transverse patellar fracture (arrow) after the dislocation occurred at physical therapy.
- MRCP: disruption of the pancreatic duct in the tail of the pancreas with 3 × 2.5 mm pericardial effusion","1. Fetal MRI showing the dilated fetal airway (blue arrow), everted diaphragm (yellow arrow) and ascites (white arrow) typical of fetal CHAOS.
2. MRI Scan (Sagittal)
3. Sagittal MRI showing enhancements (white arrows) in the periventricular and dorsal pontine regions.MRI: magnetic resonance imaging
4.  Sagittal fat-suppressed proton density-weighted magnetic resonance imaging shows a left transverse patellar fracture (arrow) after the dislocation occurred at physical therapy.
5. MRCP: disruption of the pancreatic duct in the tail of the pancreas with 3 × 2cm necrotic collection, which, in turn, was communicating with the right pleural cavity.MRCP: magnetic resonance cholangiopancreatography",0.0991,0.0424,0.0118,0.0063,0.2015,0.3573
ROCOv2_2023_test_000337,CT,(Case 1) Contrast-enhanced computed tomography showed a heterogeneous tumor in the second portion of the duodenum (arrow).,"Based on the context of similar medical images:
- Selected axial CT image demonstrates a clustered small intestinal loop with the surrounding thick and calcified membrane (arrows). A localized fluid collection (asterisk) is also noted.CT: Computed tomography
- Pre-operative CT-scan of Case 2 showing profuse turbid ascites, thickening of the intestinal wall, intestine tethered to the spinal column, but no peritoneal calcifications
- Coronal section CT urography of case 2. The bladder was filled with a contrast agent. The wall of the bladder was thickened. The CT scan demonstrated free fluid and thick-wall cysts in the pelvic cavity behind the uterus.
- Open globe CT urography of case 2. The bladder was filled with a contrast agent. The wall of the bladder was thickened","1. Selected axial CT image demonstrates a clustered small intestinal loop with the surrounding thick and calcified membrane (arrows). A localized fluid collection (asterisk) is also noted.CT: Computed tomography
2. Pre-operative CT-scan of Case 2 showing profuse turbid ascites, thickening of the intestinal wall, intestine tethered to the spinal column, but no peritoneal calcifications
3. Coronal section CT urography of case 2. The bladder was filled with a contrast agent. The wall of the bladder was thickened. The CT scan demonstrated free fluid and thick-wall cysts in the pelvic cavity behind the uterus.
4. Open globe injury in a 53-year-old woman. Axial unenhanced CT image showing hemorrhage in posterior chamber of the right eye.
5. CT ears without contrast showed gross soft tissue edema about the pinna of the right ear and within subcutaneous fat at the base.",0.0942,0.0524,0.0126,0.0062,0.3011,0.3691
ROCOv2_2023_test_000338,CT, Computed tomography angiography of the chest demonstrates an ascending thoracic aortic aneurysm with saccular pseudoaneurysm formation. Arrows point to the aneurysm compressing the esophagus.,"Based on the context of similar medical images:
- Axial CT imaging of the lower abdomen with administration of oral contrast.Axial view of the lower abdomen demonstrates a large irregular hypodense mass in the right lower quadrant inseparable from the cecal pole. A rounded, well circumscribed cyst is seen within the mass and is associated with a curvilinear calcification on its wall. 
- Computed tomography (CT) of the abdomen revealing changes consistent with cirrhosis and splenomegaly.
- Abdominal CT showing a cystic lesion with some calcification in the right iliac fossa (arrow).
- CT scan of the maxillofacial area without contrast.","1. Axial CT imaging of the lower abdomen with administration of oral contrast.Axial view of the lower abdomen demonstrates a large irregular hypodense mass in the right lower quadrant inseparable from the cecal pole. A rounded, well circumscribed cyst is seen within the mass and is associated with a curvilinear calcification on its wall. 
2. Computed tomography (CT) of the abdomen revealing changes consistent with cirrhosis and splenomegaly.
3. Abdominal CT showing a cystic lesion with some calcification in the right iliac fossa (arrow).
4. CT scan of the maxillofacial area without contrast showing lytic lesion of the right mandible.
5. Chest computed tomography scan showing multiple bilateral bronchopulmonary infiltrates",0.0893,0.0401,0.0114,0.0061,0.2133,0.2902
ROCOv2_2023_test_000339,CT,Axial chest CT scan showing bilateral hilar adenopathy (asterisks).,"Based on the context of similar medical images:
- Coronal computed tomography image showing bilateral external iliac vein aneurysms.
- Abdominal computed tomography view indicated ascending colon intussusception (grey arrow)
- Chest CT axial section at the level of pulmonary trunk showing bilateral scattered patchy infiltrates suggestive of multifocal pneumonia superimposed on centrilobular emphysema.
- Computed tomography of the abdomen showing perforation of the tumor through muscles of lateral abdominal wall with abscess formation as seen on CT scan.
- Contrast-enhanced computed tomography showing swelling of the right submandibular lymph node (arrow)
Describe the current image in clinical terms","1. Coronal computed tomography image showing bilateral external iliac vein aneurysms.
2. Abdominal computed tomography view indicated ascending colon intussusception (grey arrow)
3. Chest CT axial section at the level of pulmonary trunk showing bilateral scattered patchy infiltrates suggestive of multifocal pneumonia superimposed on centrilobular emphysema.
4. Computed tomography of the abdomen showing perforation of the tumor through muscles of lateral abdominal wall with abscess formation as seen on CT scan.
5. Contrast-enhanced computed tomography showing swelling of the right submandibular lymph node (arrow)",0.0841,0.0488,0.0131,0.0068,0.2716,0.4017
ROCOv2_2023_test_000340,UNKNOWN,"X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur","Based on the context of similar medical images:
- Radiological measurements. IPA = Interphalangeal angle; IMA = Intermetatarsal angle
- Selective catheterisation of the AIRHV with further demonstration of aberrant intrahepatic and extrahepatic collaterals to allow for hepatic venous outflow.
- Target and avoidance structures. Example axial slice representing the method used for contouring target and avoidance structures. Red: old GTV; inner magenta: CTV1; inner yellow: PTV1 (mod); outer magenta: CTV2; outer yellow: PTV2
- (a) Pulmonary fibrosis in a patient with a history of liver transplantation","1. Radiological measurements. IPA = Interphalangeal angle; IMA = Intermetatarsal angle
2. Selective catheterisation of the AIRHV with further demonstration of aberrant intrahepatic and extrahepatic collaterals to allow for hepatic venous outflow.
3. Target and avoidance structures. Example axial slice representing the method used for contouring target and avoidance structures. Red: old GTV; inner magenta: CTV1; inner yellow: PTV1 (mod); outer magenta: CTV2; outer yellow: PTV2
4. (a) Pulmonary fibrosis in the course of interstitial lung disease: down arrows—pleural line; left arrows—B line artifact observed at 2 MHz frequency. (b) Pulmonary fibrosis in the course of interstitial lung disease: down arrows—pleural line; left arrows—vertical artifacts observed at 6 MHz frequency. The image was obtained from the same patient and identical assessment site as in Figure 4a. (c) Cardiac edema: down arrows—pleural line; left arrows—B-line artifacts observed at 2 MHz frequency. (d) Cardiac edema: down arrows—pleural line; left arrows—B-line artifacts observed at 6 MHz frequency. The image was obtained from the same patient and identical assessment site as in Figure 4c.
5. Echocardiogram showing clot in the right ventricle (yellow arrowhead)",0.0377,0.0060,0.0033,0.0024,0.0621,0.1144
ROCOv2_2023_test_000341,UNKNOWN,Panoramic view of the fragment located adjacent to the extraction socket.,"Based on the context of similar medical images:
- Initial teleradiography.
- Ultrasonographic image of the lumbar vertebra of a dog in the transverse midline plane: 1—iliocostalis and longissimus muscles; 2—spinalis and semispinalis muscle; 3—multifidus muscle; SP—spinal process; AP—articular process; VL—vertebral lamina; TP—transverse process; F—floor of the vertebral canal.
- A pulmonary artery catheter was placed to guide management
- The anterior, central, and posterior pelvic compartments.
- Two-dimensional TTE parasternal long-axis view showing an anterior, central, and posterior pelvic compartment.","1. Initial teleradiography.
2. Ultrasonographic image of the lumbar vertebra of a dog in the transverse midline plane: 1—iliocostalis and longissimus muscles; 2—spinalis and semispinalis muscle; 3—multifidus muscle; SP—spinal process; AP—articular process; VL—vertebral lamina; TP—transverse process; F—floor of the vertebral canal.
3. A pulmonary artery catheter was placed to guide management
4. The anterior, central, and posterior pelvic compartments.
5. Two-dimensional TTE parasternal long-axis view showing an aortoseptal angle of 102° measured using an online protractor.",0.0612,0.0251,0.0087,0.0051,0.2070,0.2847
ROCOv2_2023_test_000342,CT,Computed tomography (CT) findings upon admission. The CT scan demonstrates a peri-appendicular abscess (arrow),"Based on the context of similar medical images:
- CT Thorax after completing 9 months of medical treatment and surgical debridement of abscess. Shows complete resolution of chest wall mass and intact bony structure underneath.
- CTA of the abdominal aorta with runoff after thrombectomy showing revascularization of the right common and right external iliac arteries.CTA: computed tomography angiography
- Subsequent computed tomography of the abdomen and pelvis showing left pleural effusion and compressive atelectasis on day nine.
- Imaging findings from whole body PET CT. On fused FDG PET CT, after resection, there is no evidence of inguinal lymphadenopathy (Lymphadenopathy of the inguinal region)","1. CT Thorax after completing 9 months of medical treatment and surgical debridement of abscess. Shows complete resolution of chest wall mass and intact bony structure underneath.
2. CTA of the abdominal aorta with runoff after thrombectomy showing revascularization of the right common and right external iliac arteries.CTA: computed tomography angiography
3. Subsequent computed tomography of the abdomen and pelvis showing left pleural effusion and compressive atelectasis on day nine.
4. Imaging findings from whole body PET CT. On fused FDG PET CT, after resection, there is no evidence of inguinal lymphadenopathy (yellow arrows).
5. CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography",0.0877,0.0279,0.0088,0.0050,0.2230,0.3482
ROCOv2_2023_test_000343,CT,CT scan - transverse section (image 1)Arrow indicates air-fluid levels suggesting small bowel obstruction. CT: computed tomography,"Based on the context of similar medical images:
- Coronal computed tomography scan showing the relationship of the lacrimal fossa (LF) and agger nasi (AN) cell. In this case variation of AN cell that is adjacent to the lacrimal sac fossa was presented. MS, maxilliary sinus; IT, inferior turbinate; MT, middle turbinate; FD, frontal duct.
- Chest CT showing mediastinal and subcutaneous emphysema.
- CT scan showing T6 osteolytic lesion (red arrow), calcified fibroid on the uterus (yellow arrow), and intrauterine device in place (blue arrow).
- A 71‐year‐old woman presented to the emergency department with a 2‐month‐old infant. The infant had a history of respiratory distress and was diagnosed with bronchopulmonary dysplasia. The infant was admitted to the neonatal intensive care unit (N","1. Coronal computed tomography scan showing the relationship of the lacrimal fossa (LF) and agger nasi (AN) cell. In this case variation of AN cell that is adjacent to the lacrimal sac fossa was presented. MS, maxilliary sinus; IT, inferior turbinate; MT, middle turbinate; FD, frontal duct.
2. Chest CT showing mediastinal and subcutaneous emphysema.
3. CT scan showing T6 osteolytic lesion (red arrow), calcified fibroid on the uterus (yellow arrow), and intrauterine device in place (blue arrow).
4. A 71‐year‐old woman with esophageal carcinoma. Axial multiple detector spiral computed tomography (MDCT) arterial phase shows pancreatic tissue (arrow) extending in a posterolateral direction towards the duodenum (curved arrow)
5. CT of the head revealed a significant right-sided MCA stroke (arrows) as well as a left-sided arachnoid cyst, further evaluated with MRI.CT: computed tomography; MCA: middle cerebral artery; MRI: magnetic resonance imaging",0.0724,0.0310,0.0086,0.0046,0.2108,0.2229
ROCOv2_2023_test_000344,CT,CT scan - sagittal section. Arrow indicates the presence of urachal remnant. CT: computed tomography,"Based on the context of similar medical images:
- Axial CT scan of the head shows complete loss of gray-white matter differentiation and complete obliteration of brain sulci and cisterns suggesting diffuse anoxic brain injury CT, computerized tomography
- CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
-  Computed tomography scanning results (intracranial hemorrhage secondary to intracranial infection).
- Chest CT axial section at the level of pulmonary trunk showing bilateral scattered patchy infiltrates suggestive of multifocal pneumonia superimposed on centrilobular infiltrates. CT, computed tomography","1. Axial CT scan of the head shows complete loss of gray-white matter differentiation and complete obliteration of brain sulci and cisterns suggesting diffuse anoxic brain injury CT, computerized tomography
2. CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
3.  Computed tomography scanning results (intracranial hemorrhage secondary to intracranial infection).
4. Chest CT axial section at the level of pulmonary trunk showing bilateral scattered patchy infiltrates suggestive of multifocal pneumonia superimposed on centrilobular emphysema.
5. Imaging findings from whole body PET CT. On fused FDG PET CT, after resection, there is no evidence of inguinal lymphadenopathy (yellow arrows).",0.1062,0.0689,0.0504,0.0391,0.3101,0.3195
ROCOv2_2023_test_000345,CT,Open globe injury in a 26-year-old man. Axial unenhanced CT image showing right disorganized globe.,"Based on the context of similar medical images:
- CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
- Computed tomography, coronal view, revealing an irregular mass at the mid to distal ascending colon with signs of obstruction.
- Axial non-enhanced CT scan showing multiloculated well defined soft tissue lesion arising from the right kidney measuring 11x8x7.5 cm (arrow)
- Exemplary CT measurement in the axial plane bisecting the lens: Distance between the lateral orbital rims (1) and perpendicular distance to the corneal apex (2) and (3) in a patient with 6 mm proptosis (red arrow)","1. CT chest without contrast axial view showing moderate right pleural effusion (red arrow).
2. Computed tomography, coronal view, revealing an irregular mass at the mid to distal ascending colon with signs of obstruction.
3. Axial non-enhanced CT scan showing multiloculated well defined soft tissue lesion arising from the right kidney measuring 11x8x7.5 cm (arrow)
4. Exemplary CT measurement in the axial plane bisecting the lens: Distance between the lateral orbital rims (1) and perpendicular distance to the corneal apex (2) and (3) in a patient with 6 mm proptosis of the right eye due to adenoidcystic carcinoma of the lacrimal gland with deep orbital invasion (CT with contrast agent, soft tissue window).
5. Computed tomography imaging. Chest computed tomography revealed an isolated anterior mediastinal mass with a maximum diameter measuring 22 mm without invasion to the surrounding tissues",0.0678,0.0241,0.0079,0.0046,0.2155,0.3052
