image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000648,UNKNOWN,Splenic infarct visualized.,"Based on the context of similar medical images:
- Cardiac catheterization during systole with basal hypercontraction and apical left ventricular (LV) ballooning out. Gold arrows show basal hypercontraction. White arrows show apical ballooning.
- Visualisation of the intimal flap at the aortic root in TTE.
- Longitudinal long-axis transthoracic echography after an uneventful vegetation excision, partial leaflet resection, and reconstruction by pericardial patch and ring annuloplasty (the latter is indicated by the arrow). Traces of colour Doppler flow in the left atrium indicates severe mitral regurgitation resolution.","1. Cardiac catheterization during systole with basal hypercontraction and apical left ventricular (LV) ballooning out. Gold arrows show basal hypercontraction. White arrows show apical ballooning.
2. Visualisation of the intimal flap at the aortic root in TTE.
3. Longitudinal long-axis transthoracic echography after an uneventful vegetation excision, partial leaflet resection, and reconstruction by pericardial patch and ring annuloplasty (the latter is indicated by the arrow). Traces of colour Doppler flow in the left atrium indicates severe mitral regurgitation resolution after surgery. Anatomical landmarks: AA, ascending aorta; LA, left atrium; LV, left ventricle; RV, right ventricle.
4. Bilateral ground glass opacities with fuzzy edge in the lower lobes in a 35-year old woman (mild group).
5. Measurement example for a patient with high-grade extracranial ICA stenosis on the right side. SI (signal inentsity) ratio = mean SI-contralesional:mean SI-lesional = 233.77:181.38 = 1.289",0.0100,0.0032,0.0022,0.0018,0.0368,0.1075
ROCOv2_2023_test_000649,MRI,"MRCP: disruption of the pancreatic duct in the tail of the pancreas with 3 × 2cm necrotic collection, which, in turn, was communicating with the right pleural cavity.MRCP: magnetic resonance cholangiopancreatography","Based on the context of similar medical images:
- Magnetic resonance imaging. T2-weighted images showed hyperintense lesion with a size of 20 × 31 mm (arrow).
- Late axial T2-weighted MRI.
- Sagittal FLAIR post-contrast MRI.The image is showing lack of enhancement at the level of scalp lesion (blue arrow), indicating a fibrous rather than venous substance, contrasting with sinus pericranii. Beaked tentorium is also shown again (yellow arrow).FLAIR: fluid-attenuated inversion recovery
- Coronal T2 weighted MRI image showing myositis of right iliopsoas muscle.","1. Magnetic resonance imaging. T2-weighted images showed hyperintense lesion with a size of 20 × 31 mm (arrow).
2. Late axial T2-weighted MRI.
3. Sagittal FLAIR post-contrast MRI.The image is showing lack of enhancement at the level of scalp lesion (blue arrow), indicating a fibrous rather than venous substance, contrasting with sinus pericranii. Beaked tentorium is also shown again (yellow arrow).FLAIR: fluid-attenuated inversion recovery
4. Coronal T2 weighted MRI image showing myositis of right iliopsoas muscles (rightward orange arrow) with diffuse marrow hypointensity (downward orange arrow) secondary to lymphomatous infiltration.MRI - Magnetic Resonance Imaging
5. Early sagittal T2-weighted MRI.",0.1400,0.0376,0.0113,0.0062,0.1980,0.3212
ROCOv2_2023_test_000650,UNKNOWN,Echocardiography apical four-chamber view showing left atrial myxoma,"Based on the context of similar medical images:
- Representative measurement of an external occipital protuberance. The protuberance exhibits a well demarcated pedunculated terminus, with the length measurement denoted by the arrows.
- EUS shows multiple stones in a dilated common bile duct.
- Measurement of the aortic root at the sinuses of Valsalva. Systolic frame of a cine bSSFP image in the short axis of the aortic root, at the level of the sinuses of Valsalva. Lines display recommended measurements, inner edge to inner edge at the largest sinus-to-sinus dimension and the largest commissure-to-commissure dimension.","1. Representative measurement of an external occipital protuberance. The protuberance exhibits a well demarcated pedunculated terminus, with the length measurement denoted by the arrows.
2. EUS shows multiple stones in a dilated common bile duct.
3. Measurement of the aortic root at the sinuses of Valsalva. Systolic frame of a cine bSSFP image in the short axis of the aortic root, at the level of the sinuses of Valsalva. Lines display recommended measurements, inner edge to inner edge at the largest sinus-to-sinus dimension and the largest commissure-to-sinus dimension
4. Two-dimensional TTE parasternal long-axis view showing an aortoseptal angle of 102° measured using an online protractor.
5. Right ventricle inflow view showing large mobile thrombus crossing the tricuspid valve (arrow)",0.0000,0.0000,0.0000,0.0000,0.0281,0.2075
ROCOv2_2023_test_000651,US,"Thyroid ultrasound shows a left‐sided solid hypoechoic nodule measuring 5 x 4.5 mm in size with irregular borders and multiple punctuate echogenic foci, compatible with Thyroid Imaging Reporting and Data System (TI‐RADS) 5","Based on the context of similar medical images:
- Hypoechoic mass in ultrasound imaging, on the back of the neck.
- – Two-dimensional ultrasound image with measurement of popliteal vein diameter after a compression maneuver.
-  Endoscopic ultrasound of normal esophageal wall layers. MM: Mucosa; SM: Submucosa; MP: Muscularis propria.
- Transvaginal ultrasound of midsagittal view of uterus with arrows labeling fundus, isthmus, and cervix
- A color Doppler ultrasound of the right cheek. The pseudoaneurysm is connected to a branch of the facial artery.
Describe the current image in clinical terms:","1. Hypoechoic mass in ultrasound imaging, on the back of the neck.
2. – Two-dimensional ultrasound image with measurement of popliteal vein diameter after a compression maneuver.
3.  Endoscopic ultrasound of normal esophageal wall layers. MM: Mucosa; SM: Submucosa; MP: Muscularis propria.
4. Transvaginal ultrasound of midsagittal view of uterus with arrows labeling fundus, isthmus, and cervix
5. A color Doppler ultrasound of the right cheek. The pseudoaneurysm is connected to a branch of the facial artery.",0.0926,0.0093,0.0043,0.0030,0.1273,0.3070
ROCOv2_2023_test_000652,ANGIO,"Coronary angiography in the Left anterior oblique (LAO) caudal view demonstrated double right coronary artery: main RCA (M.RCA), double RCA (D.RCA) and the dissection in the proximal portion of the main RCA.","Based on the context of similar medical images:
- Postprocedural angiography of the SMA after stent placement stabilizes the dissection fold and improved peripheral blood flow.
- Blush from short gastric arteries on angiography.
- Computed tomographic angiography of the brain shows small well defined hypodensities at the body of right caudate nucleus. The major intracranial arteries have normal calibre and there is no filling defect to suggest thrombosis over the vertebrobasilar arteries.
- Vascular angiography shows steal syndrome.
- Completion angiography demonstrating patency of the popliteal artery, anterior tibial artery, posterior tibial artery, anterior femoral artery, posterior femoral artery, posterior tibial artery, anterior femoral artery, posterior tibial artery, anterior femoral artery, posterior tibial artery, anterior femoral artery, posterior tib","1. Postprocedural angiography of the SMA after stent placement stabilizes the dissection fold and improved peripheral blood flow.
2. Blush from short gastric arteries on angiography.
3. Computed tomographic angiography of the brain shows small well defined hypodensities at the body of right caudate nucleus. The major intracranial arteries have normal calibre and there is no filling defect to suggest thrombosis over the vertebrobasilar arteries.
4. Vascular angiography shows steal syndrome.
5. Completion angiography demonstrating patency of the popliteal artery, anterior tibial artery, posterior tibial artery and peroneal artery.",0.1022,0.0388,0.0104,0.0054,0.1759,0.3963
ROCOv2_2023_test_000653,UNKNOWN,Chest X‐ray of the case that is shown bilateral patchy infiltration without cardiomegaly,"Based on the context of similar medical images:
- Supra-sternal view: vegetation attached to the wall of the descending aorta.
- Lateral cephalogram.
- Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
- Ultrasonographic image of the lumbar vertebra of a dog in the transverse midline plane. The vertebrae of the lumbar vertebrae of the dog in the transverse midline","1. Supra-sternal view: vegetation attached to the wall of the descending aorta.
2. Lateral cephalogram.
3. Measurements on the proximal trochlear. AEA, Anatomical epicondylar axis; wMT, Width of medial trochlear facet; wLT, Width of lateral trochlear facet; the dMTE, Linear distance of the medial trochlear edge; the dLTE, Linear distance of the lateral trochlear edge; and dTG, Linear distance of the trochlear groove
4. Ultrasonographic image of the lumbar vertebra of a dog in the transverse midline plane: 1—iliocostalis and longissimus muscles; 2—spinalis and semispinalis muscle; 3—multifidus muscle; SP—spinal process; AP—articular process; VL—vertebral lamina; TP—transverse process; F—floor of the vertebral canal.
5. Liver tumor on T2.",0.0172,0.0122,0.0051,0.0033,0.0429,0.1584
ROCOv2_2023_test_000654,CT,"Contrast-enhanced computed tomography of the falciform ligament abscess at the time of the first admission. A 25-mm, enhanced mass containing small low-density areas was observed below the center of the diaphragm (white arrow)","Based on the context of similar medical images:
- 18F-fluorodeoxyglucose positron emission tomography/computed tomography axial view of Patient 1 demonstrating increased activity in right ventricular outflow tract below the bioprosthetic pulmonary valve replacement.
- Cervical contrast CT at initial examination (sagittal)The arrow points to the high-density area, which was considered a hematoma.
- Computed tomography Axial view demonstrating extensive dilatation of proximal duodenum marked by X, between SMA and AAA marked by blue and black arrow respectively.
- Male patient's abdominal CT (arrows: ascites).
- CT chest without contrast axial view (arrows: pleural effusion).","1. 18F-fluorodeoxyglucose positron emission tomography/computed tomography axial view of Patient 1 demonstrating increased activity in right ventricular outflow tract below the bioprosthetic pulmonary valve replacement.
2. Cervical contrast CT at initial examination (sagittal)The arrow points to the high-density area, which was considered a hematoma.
3. Computed tomography Axial view demonstrating extensive dilatation of proximal duodenum marked by X, between SMA and AAA marked by blue and black arrow respectively.
4. Male patient's abdominal CT (arrows: ascites).
5. CT chest without contrast axial view showing moderate right pleural effusion (red arrow).",0.1607,0.0538,0.0138,0.0070,0.2454,0.3332
ROCOv2_2023_test_000655,UNKNOWN,30º anterior-posterior view of the left anterior descending artery and its diagonal branch.,"Based on the context of similar medical images:
-  Axial view of the retroperitoneal mass
- X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
- Large right pleural effusion with multiple air-fluid levels (red arrow) and subcutaneous emphysema (red circle) involving the anterior right chest wall.  
- a. The ultrasonography image acquired on the transverse plane reveals cervical extension of the thymus (arrows) located anterior to the cervical trachea (asterisk) in a one-year-old boy. The thymus is located anterior to the cervical trachea in a one-year-old boy.","1.  Axial view of the retroperitoneal mass
2. X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
3. Large right pleural effusion with multiple air-fluid levels (red arrow) and subcutaneous emphysema (red circle) involving the anterior right chest wall.  
4. a. The ultrasonography image acquired on the transverse plane reveals cervical extension of the thymus (arrows) located anterior to the cervical trachea (asterisk) in a one-year-old boy. The thymic length was measured on the same plane in mm. Note the typical ‘starry sky’ appearance of normal thymus tissue.Fig. 1b. On the longitudinal plane, the cervically extended thymus tissue (arrows) is just below the thyroid lobe (asterisk).
5. Scapulo-thoracic angle measurment.",0.0522,0.0303,0.0201,0.0092,0.1245,0.1762
ROCOv2_2023_test_000656,CT,"Axial section of brain.Figure 1 was found to have a focal irregular area of nodular non-enhancing soft tissue thickening in relation to the retina just adjacent to the optic nerve insertion, which appears hyperdense in the unenhanced study. This is suggestive of a retinal lesion (inflammatory, non-benign or haemorrhage) or artefactual. No calcifications are present. Intraocular and extracoronal spaces are intact bilaterally.Computed tomography (CT) image of patient’s brain.","Based on the context of similar medical images:
- CT scan of the abdomen showing free fluid in the pelvis and upper abdomen.
- A 46-year-old man with high-grade fever and chills. The axial contrast-enhanced CT shows significant right-sided pleural effusion with the near complete collapse of the right lung resulting in a shift of the heart and mediastinum to the left side. There is pleural thickening and enhancement. There is an extrapleural component within the adjacent chest wall with rim enhancement (arrow). Aspiration was performed under the guidance of ultrasonography, and diagnosis of empyema necessitans was made as a complication of Actinomyces Israelii.
- CT scan of the abdomen showing free fluid in the pelvis and upper abdomen.","1. CT scan of the abdomen showing free fluid in the pelvis and upper abdomen.
2. A 46-year-old man with high-grade fever and chills. The axial contrast-enhanced CT shows significant right-sided pleural effusion with the near complete collapse of the right lung resulting in a shift of the heart and mediastinum to the left side. There is pleural thickening and enhancement. There is an extrapleural component within the adjacent chest wall with rim enhancement (arrow). Aspiration was performed under the guidance of ultrasonography, and diagnosis of empyema necessitans was made as a complication of Actinomyces Israelii.
3.  Computed tomography angiography of the chest demonstrates an ascending thoracic aortic aneurysm with saccular pseudoaneurysm formation. Arrows point to the aneurysm compressing the esophagus.
4. Abdominal CT showing a cystic lesion with some calcification in the right iliac fossa (arrow).
5. Chest CT scan showing pulmonary consolidation with air bronchogram consistent with lobar pneumonia in the lower right lobe.",0.2000,0.0557,0.0134,0.0066,0.1935,0.3695
ROCOv2_2023_test_000657,UNKNOWN,Post-contrast SPGR coronal—intensely enhancing tumor along the right ECA (orange arrows)—perivascular spread. Right CCA bifurcation is labeled with green arrow. Perineural tumor component along right mandibular nerve through widened foramen ovale is labelled with blue arrow.,"Based on the context of similar medical images:
- Lung image with pneumonia.
- Chest x ray of patient no. 5 showing Right sided Cervical Rib.(Cervical rib shown by arrowhead).
- Retrograde portography performed with 10 mL iodinated contrast medium over a 5 French catheter.
- Increased size lymph nodes of reactive appearance in mesenteral location.
- X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur
Describe the current image in clinical terms:","1. Lung image with pneumonia.
2. Chest x ray of patient no. 5 showing Right sided Cervical Rib.(Cervical rib shown by arrowhead).
3. Retrograde portography performed with 10 mL iodinated contrast medium over a 5 French catheter.
4. Increased size lymph nodes of reactive appearance in mesenteral location.
5. X‐ray showed that there were multiple patchy and nodular high‐density shadows scattered in the bilateral ilium, ischium, pubis and bilateral upper femur",0.0909,0.0096,0.0046,0.0032,0.1153,0.2772
ROCOv2_2023_test_000658,CT,"Axial CT imaging of the lower abdomen with administration of oral contrast.Axial view of the lower abdomen demonstrates a large irregular hypodense mass in the right lower quadrant inseparable from the cecal pole. A rounded, well circumscribed cyst is seen within the mass and is associated with a curvilinear calcification on its wall. ","Based on the context of similar medical images:
- Chest Computer Tomography (CT) scan of a patient who had recovered from COVID-19 two months prior to presenting with new onset right-sided lower chest pain. Abnormalities on CT scan include a large mass lesion in the postero-basal segment of the right lower lobe with the beginnings of possible cavitation (arrow). A pleural effusion is present at the right lung base. The left lung shows consolidation with ground glass opacities. Fine needle aspiration of the right lower lobe mass yielded Rhizopus microsporus on culture with broad, pauci-septate irregular fungal hyphae seen on standard histopathological stains. [1]","1. Chest Computer Tomography (CT) scan of a patient who had recovered from COVID-19 two months prior to presenting with new onset right-sided lower chest pain. Abnormalities on CT scan include a large mass lesion in the postero-basal segment of the right lower lobe with the beginnings of possible cavitation (arrow). A pleural effusion is present at the right lung base. The left lung shows consolidation with ground glass opacities. Fine needle aspiration of the right lower lobe mass yielded Rhizopus microsporus on culture with broad, pauci-septate irregular fungal hyphae seen on standard histopathological stains. [A]—anterior; [P]—posterior.
2. CT scan of the chest.CT scan of the chest showing scattered reticular, ground-glass, atelectatic and fibrotic changes again seen in both lungs. These are slightly worsened compared to Figure 1 especially in the right upper lobe where there is a groundglass patchy infiltrate of 5 cm in size with associated new cavity of 2 cm in the right middle lobe (blue arrow). 
3. CTA of the abdominal aorta with runoff after thrombectomy showing revascularization of the right common and right external iliac arteries.CTA: computed tomography angiography
4. Computed tomography showing left supraclavicular adenopathy.
5. CT Chest: Right lower lobe pneumatocele with air fluid level. Other findings included bilateral ground glass changes.",0.2564,0.1244,0.0512,0.0185,0.2949,0.3917
ROCOv2_2023_test_000659,CT,Axial CT imaging of the lower abdomen with oral contrast.Axial view of the lower abdomen demonstrates extension of the mass from the right lower quadrant to the anterior abdomen. The mass is seen herniating through a defect in the anterior abdominal wall (arrow). Fat stranding is also seen at the neck of the hernial sac. ,"Based on the context of similar medical images:
- Axial CT scan of the head shows complete loss of gray-white matter differentiation and complete obliteration of brain sulci and cisterns suggesting diffuse anoxic brain injury CT, computerized tomography
- Micro-CT slice through a pheasant carcass.This shows a whole shotgun pellet, a small metal fragment and a probable bone fragment. Note the obvious blooming artefact effect around the shotgun pellet.
- Computed tomography (CT) scan of the abdomen demonstrating oblong collections in the left lower quadrant omentum and within the pelvis containing predominantly indeterminate fluid (arrow).
- CT scan revealed the persistence of the air bubble.","1. Axial CT scan of the head shows complete loss of gray-white matter differentiation and complete obliteration of brain sulci and cisterns suggesting diffuse anoxic brain injury CT, computerized tomography
2. Micro-CT slice through a pheasant carcass.This shows a whole shotgun pellet, a small metal fragment and a probable bone fragment. Note the obvious blooming artefact effect around the shotgun pellet.
3. Computed tomography (CT) scan of the abdomen demonstrating oblong collections in the left lower quadrant omentum and within the pelvis containing predominantly indeterminate fluid (arrow).
4. CT scan revealed the persistence of the air bubble.
5. Abdominal CT.Red arrow pointing at the 9-cm retroperitoneal mass. Blue arrow pointing to the liver on the left side of the abdomen consistent with the patient's abdominal heterotaxy",0.2328,0.1423,0.0708,0.0421,0.3168,0.1429
ROCOv2_2023_test_000660,UNKNOWN,Sagittal view of thoracolumbar segment with interspinous distances. Panels A and C indicate normal interspinous distance and panel B indicates augmented interspinous distance suggestive for fracture.,"Based on the context of similar medical images:
- Large, homogenous, rounded, density of 3 × 3 cm in the right upper zone with a large amount of air fluid and thick wall cavity. The white arrow shows the upper part of the fluid level.
- Sagittal view of the mycotic abdominal aneurysm
- Transthoracic echocardiogram showing a giant mass (white arrow) in the left atrium obstructing the mitral valve (yellow arrow) that is suggestive of myxoma
- Angiographic image showing left main coronary artery (LMCA) dividing into circumflex (Cx) and left anterior descending artery (LAD). LAD is seen only up to the level of the aneurysm","1. Large, homogenous, rounded, density of 3 × 3 cm in the right upper zone with a large amount of air fluid and thick wall cavity. The white arrow shows the upper part of the fluid level.
2. Sagittal view of the mycotic abdominal aneurysm
3. Transthoracic echocardiogram showing a giant mass (white arrow) in the left atrium obstructing the mitral valve (yellow arrow) that is suggestive of myxoma
4. Angiographic image showing left main coronary artery (LMCA) dividing into circumflex (Cx) and left anterior descending artery (LAD). LAD is seen only up to the first part and then the diagonal branch is seen with 90% stenosis. Circumflex is seen with 80% to 90% stenosis.
5. Right coronary artery with severe residual stenosis post balloon angioplasty and stenting.",0.0806,0.0362,0.0221,0.0097,0.1690,0.1720
ROCOv2_2023_test_000661,XR,"Chest X-ray of patient 1 showing features of ARDS, subcutaneous emphysema and resolving pneumomediastinum.","Based on the context of similar medical images:
- X-ray of thoracic vertebrae revealing Th3–5 compression fractures (yellow arrows)
- Upper GI radiograph showing retention of contrast, indicating proper function of gastric band and no leakage (red arrow)
- Lateral postoperative right foot weight-bearing X-ray.
- X-ray of the pelvis demonstrated a large lytic bubbly lesion (solid white arrows) within the left iliac wing extending to involve the left acetabulum but sparing the left femur demonstrating a lobulated sclerotic superior border and ill defined inferior, medial and lateral borders suggestive of a bony metastasis in the context of a malignant thyroid nodule","1. X-ray of thoracic vertebrae revealing Th3–5 compression fractures (yellow arrows)
2. Upper GI radiograph showing retention of contrast, indicating proper function of gastric band and no leakage (red arrow)
3. Lateral postoperative right foot weight-bearing X-ray.
4. X-ray of the pelvis demonstrated a large lytic bubbly lesion (solid white arrows) within the left iliac wing extending to involve the left acetabulum but sparing the left femur demonstrating a lobulated sclerotic superior border and ill defined inferior, medial and lateral borders suggestive of a bony metastasis in the context of a malignant thyroid mass.
5. Posteroanterior chest X-ray with an opacification within the left lung base.",0.0625,0.0237,0.0080,0.0047,0.1367,0.2306
ROCOv2_2023_test_000662,XR,"Chest X-ray of second patient showing features of ARDS, and resolving pneumopericardium and pneumomediastinum.","Based on the context of similar medical images:
- Postoperative chest x-ray demonstrating resolution of the pneumopericardium
- Chest radiograph showing dextrocardia
- Anterior-posterior chest X-ray depicting lung volumes bilaterally with bibasilar atelectasis. Also noted is right lateral chest wall subcutaneous emphysema and right sided rib fixation hardware.
- X-ray of the hand showing an expansile lytic lesion with a pathologic fracture of the third proximal phalanx
- X-ray image of the pelvis. The image shows the pelvic fractures and the right femur nail.
Describe the current image in clinical terms:","1. Postoperative chest x-ray demonstrating resolution of the pneumopericardium
2. Chest radiograph showing dextrocardia
3. Anterior-posterior chest X-ray depicting lung volumes bilaterally with bibasilar atelectasis. Also noted is right lateral chest wall subcutaneous emphysema and right sided rib fixation hardware.
4. X-ray of the hand showing an expansile lytic lesion with a pathologic fracture of the third proximal phalanx
5. X-ray image of the pelvis. The image shows the pelvic fractures and the right femur nail.",0.0928,0.0440,0.0127,0.0068,0.1867,0.4903
ROCOv2_2023_test_000663,UNKNOWN,Right atrium thrombosis with a diameter of 13 * 14 mm through an apical 4-chamber window in transthoracic echocardiography.,"Based on the context of similar medical images:
- Pseudoaneurysm was occulted with coils and gel foam cubes (Arrow).
- Abdominopelvic scan showing a pelvic-abdominal injury, tissue necrosis in places, slightly hand colored by the injection of contrast.
- Limited echocardiogram following tPA therapy showing complete resolution of the intracardiac masst. PA: tissue plasminogen activator
- Chest X‐ray in 31‐year‐old woman (Case 1) shows diffuse bilateral alveolar opacities
- Axial T1 post-contrast of sinus pericranii.The image is showing dilated scalp sinus pericranii","1. Pseudoaneurysm was occulted with coils and gel foam cubes (Arrow).
2. Abdominopelvic scan showing a pelvic-abdominal injury, tissue necrosis in places, slightly hand colored by the injection of contrast.
3. Limited echocardiogram following tPA therapy showing complete resolution of the intracardiac masst. PA: tissue plasminogen activator
4. Chest X‐ray in 31‐year‐old woman (Case 1) shows diffuse bilateral alveolar opacities
5. Axial T1 post-contrast of sinus pericranii.The image is showing dilated scalp vein that enhances with contrast (yellow arrow) in stark comparison to APCs. APCs do not enhance due to their fibrous nature.APC: atretic parietal encephaloceles",0.0538,0.0076,0.0040,0.0029,0.0916,0.2522
ROCOv2_2023_test_000664,CT,Abdominal computed tomography view indicated ascending colon intussusception (grey arrow),"Based on the context of similar medical images:
- CT ears without contrast showed gross soft tissue edema about the pinna of the right ear and within subcutaneous fat at the base.
- Axial CT angiography of the abdomen with contrast showing aortic dissection
- Postoperative computed tomography angiography showing that the left internal mammary artery graft was patent, with good distal run-off in the left anterior descending artery.
- CT scan performed on February of 2021 and showed a questionable circumferential wall thickening (arrow) of a distal small bowel loop in the right side of the abdomen which needs further assessment
- CT—distended loop of caecum in the right upper quadrant of the abdomen","1. CT ears without contrast showed gross soft tissue edema about the pinna of the right ear and within subcutaneous fat at the base.
2. Axial CT angiography of the abdomen with contrast showing aortic dissection
3. Postoperative computed tomography angiography showing that the left internal mammary artery graft was patent, with good distal run-off in the left anterior descending artery.
4. CT scan performed on February of 2021 and showed a questionable circumferential wall thickening (arrow) of a distal small bowel loop in the right side of the abdomen which needs further assessment
5. CT—distended loop of caecum in the right upper quadrant.",0.0413,0.0262,0.0083,0.0047,0.1948,0.3776
ROCOv2_2023_test_000665,CT,CT of the chest/abdomen showing severe splenomegaly,"Based on the context of similar medical images:
- Cervical contrast CT at initial examination (sagittal)The arrow points to the high-density area, which was considered a hematoma.
- CT angiography of the abdomen with p.o. and i.v. contrast − area of the caecum with apparent lipomatosis of the Bauhin's valve (photo: author's archive).
-  Computed tomography angiography of the chest demonstrates an ascending thoracic aortic aneurysm with saccular pseudoaneurysm formation. Arrows point to the aneurysm compressing the esophagus.
- A 46-year-old man with a history of hypertension, diabetes mellitus, hyperlipidemia, hypercholesterolemia, hypertriglyceridemia, dyslipidemia, hypertriglyceridemia, hypercholesterolemia, hypertrig","1. Cervical contrast CT at initial examination (sagittal)The arrow points to the high-density area, which was considered a hematoma.
2. CT angiography of the abdomen with p.o. and i.v. contrast − area of the caecum with apparent lipomatosis of the Bauhin's valve (photo: author's archive).
3.  Computed tomography angiography of the chest demonstrates an ascending thoracic aortic aneurysm with saccular pseudoaneurysm formation. Arrows point to the aneurysm compressing the esophagus.
4. A 46-year-old man with high-grade fever and chills. The axial contrast-enhanced CT shows significant right-sided pleural effusion with the near complete collapse of the right lung resulting in a shift of the heart and mediastinum to the left side. There is pleural thickening and enhancement. There is an extrapleural component within the adjacent chest wall with rim enhancement (arrow). Aspiration was performed under the guidance of ultrasonography, and diagnosis of empyema necessitans was made as a complication of Actinomyces Israelii.
5. Chest CT scan showing pulmonary consolidation with air bronchogram consistent with lobar pneumonia in the lower right lobe.",0.0250,0.0145,0.0056,0.0035,0.1093,0.1801
ROCOv2_2023_test_000666,CT,"CT revealed a high-density soft tissue mass in the subcutaneous tissue of the right buttock. CT, computed tomography.","Based on the context of similar medical images:
- Micro-CT slice through a pheasant carcass.This shows a whole shotgun pellet, a small metal fragment and a probable bone fragment. Note the obvious blooming artefact effect around the shotgun pellet.
- Computed tomography scan showed neoplastic invasion of the entire thoracic aorta.
- Contrast-enhanced computed tomography (CT), venous phase, axial view
- Chest CT scan of a novel false-negative PC patient. A 44-year-old nonsmoking female with a ground-glass opacity in the left lower lung showed false-negative CrAg LFA detection in the lung aspirate after CT-guided bronchoscopy.","1. Micro-CT slice through a pheasant carcass.This shows a whole shotgun pellet, a small metal fragment and a probable bone fragment. Note the obvious blooming artefact effect around the shotgun pellet.
2. Computed tomography scan showed neoplastic invasion of the entire thoracic aorta.
3. Contrast-enhanced computed tomography (CT), venous phase, axial view
4. Chest CT scan of a novel false-negative PC patient. A 44-year-old nonsmoking female with a ground-glass opacity in the left lower lung showed false-negative CrAg LFA detection in the lung aspirate after CT-guided percutaneous lung biopsy. No suitable pathological tissue was obtained and the patient eventually underwent thoracoscopic surgery and was diagnosed with PC. CrAg = cryptococcal capsular polysaccharide antigen, CT = computed tomography, LFA = lateral flow immunoassay, PC = pulmonary cryptococcosis.
5. CT scan of thorax (axial) with pneumomediastinum.",0.1132,0.0569,0.0146,0.0074,0.2501,0.2710
ROCOv2_2023_test_000667,XR,X-ray abdomen showing free air under the diaphragm,"Based on the context of similar medical images:
- Radiography findings 13 months after the operation. Radiograph revealed absence of loosening of the left hemiarthroplasty and heterotopic ossification of the left hip joint, and bone fusion was obtained in the right trochanteric fracture
- Posteroanterior chest X-ray in inspiration on presentation, demonstrating a large right-sided pneumothorax.
- Plain radiograph of the pelvis shows deformation of the left femoral head, narrowing of hip space, and osteophyte hyperplasia.
- Measurement of RTA and RTD on AP pelvis radiograph. RTD is the perpendicular distance between Line a and Line b. RTA is the perpendicular distance between Line a and Line b.","1. Radiography findings 13 months after the operation. Radiograph revealed absence of loosening of the left hemiarthroplasty and heterotopic ossification of the left hip joint, and bone fusion was obtained in the right trochanteric fracture
2. Posteroanterior chest X-ray in inspiration on presentation, demonstrating a large right-sided pneumothorax.
3. Plain radiograph of the pelvis shows deformation of the left femoral head, narrowing of hip space, and osteophyte hyperplasia.
4. Measurement of RTA and RTD on AP pelvis radiograph. RTD is the perpendicular distance between Line a and Line b. The angle between the Line b and Line c forms the RTA.
5. A panoramic radiograph taken in July 2020 showing generalized external cervical root resorption",0.0169,0.0038,0.0023,0.0018,0.1053,0.4638
ROCOv2_2023_test_000668,US, Ultrasonography identified a locally discontinuous band of strong echo in the abdominal wall of the right inguinal area. An inhomogeneous echo mass (dimensions: 3.9 cm ×1.5 cm) was detected on its deep surface.,"Based on the context of similar medical images:
- Doppler ultrasound image of the right scapular mass after thirteen sessions of lesion-focused radiotherapy showing less intra-metastatic arteriovenous shunts
- Endoscopic ultrasound showing fistulous tract to the stomach.
- Longitudinal view of emergency ultrasound of right subclavian vein without augmentation
-  Endoscopic ultrasound image of a round liver metastasis.
- Abdominal ultrasound from Case 1 showing free intraperitoneal fluid (thin arrow) as well as free intraperitoneal air (thick arrow) as demonstrated by the enhanced peritoneal stripe sign and reverberation artifact.
Describe the current image in clinical terms","1. Doppler ultrasound image of the right scapular mass after thirteen sessions of lesion-focused radiotherapy showing less intra-metastatic arteriovenous shunts
2. Endoscopic ultrasound showing fistulous tract to the stomach.
3. Longitudinal view of emergency ultrasound of right subclavian vein without augmentation
4.  Endoscopic ultrasound image of a round liver metastasis.
5. Abdominal ultrasound from Case 1 showing free intraperitoneal fluid (thin arrow) as well as free intraperitoneal air (thick arrow) as demonstrated by the enhanced peritoneal stripe sign and reverberation artifact.",0.1442,0.0529,0.0302,0.0128,0.1906,0.4692
